McCabeCyclomaticComplexity,LinesOfCodeInCallable,NumberOfLambdaExpressionsInCallable,NumberOfMethodReferencesPerCallable,AverageNumberOfAddedLines,MaxNumberOfAddedLines,Age,AverageTimeBetweenChanges,NumberOfBugFixes,CodeChurn,MeanCommitMessageLength,NumberOfRevisions,NumberOfCommitsWithoutMessage,DaysWithCommits,AverageNumberOfDeletedLines,MaxNumberOfDeletedLines,MeanAuthorCommits,NumberOfDistinctCommitters,AverageNumberOfModifiedLines,MaxNumberOfModifiedLines,NumberOfRefactorings,AuthorFragmentation,TimePassedSinceTheLastChange,Severity
2,6,0,0,7.0,7,1344,0,0,7,106.0,1,0,1,0.0,0,91.0,1,7.0,7,0,2,1344,0
3,18,0,0,9.333333333333334,23,1010,151,0,23,45.666666666666664,3,0,3,1.6666666666666667,3,110.0,2,11.0,23,0,2,557,0
1,3,0,0,2.25,4,2211,167,1,4,49.5,4,0,4,1.25,2,96.75,4,3.5,4,0,3,1541,0
1,5,0,1,7.0,7,88,0,1,7,39.0,1,0,1,0.0,0,19.0,1,7.0,7,0,1,88,0
1,6,0,0,11.0,11,2630,0,0,11,58.0,1,0,1,0.0,0,1414.0,1,11.0,11,0,1,2630,0
1,4,0,0,5.0,5,2758,0,0,5,49.0,1,0,1,0.0,0,1325.0,1,5.0,5,0,1,2758,0
1,6,0,0,5.666666666666667,13,4129,541,0,7,46.333333333333336,3,0,3,3.3333333333333335,8,3829.0,1,9.0,13,0,1,2505,0
1,3,0,0,2.5,4,3418,64,0,4,51.0,2,0,2,0.5,1,3223.0,1,3.0,4,0,2,3289,0
1,6,0,0,7.0,7,385,0,0,7,34.0,1,0,1,0.0,0,1030.0,1,7.0,7,0,1,385,0
2,18,0,0,5.4,21,1333,172,0,20,62.2,5,0,5,1.4,3,772.25,4,6.8,21,0,4,470,0
7,39,0,0,55.0,55,1154,0,0,55,38.0,1,0,1,0.0,0,1515.0,1,55.0,55,0,1,1154,2
1,4,0,0,4.0,10,3803,855,0,6,48.5,4,0,4,2.5,6,4583.5,2,6.5,10,0,2,380,0
3,17,0,0,14.0,22,286,9,0,22,39.5,2,0,2,3.0,6,261.5,2,17.0,22,0,3,268,0
2,8,0,0,12.0,12,4390,0,0,12,28.0,1,0,1,0.0,0,1819.0,1,12.0,12,0,1,4390,0
2,7,0,0,8.0,8,449,0,0,8,16.0,1,0,1,0.0,0,54.0,1,8.0,8,0,1,449,0
3,13,0,0,16.0,16,1178,0,0,16,40.0,1,0,1,0.0,0,522.0,1,16.0,16,0,1,1178,0
5,14,0,0,18.0,18,3464,0,0,18,80.0,1,0,1,0.0,0,209.0,1,18.0,18,0,1,3464,0
1,4,0,0,3.25,5,1047,256,0,5,45.5,4,0,4,2.0,3,1758.0,1,5.25,6,1,2,22,0
2,17,0,0,10.666666666666666,26,2762,622,0,24,95.0,3,0,3,2.6666666666666665,6,1324.3333333333333,3,13.333333333333334,26,0,3,896,0
1,6,0,0,7.0,7,1,0,0,7,98.0,1,0,1,0.0,0,140.0,1,7.0,7,0,1,1,0
8,40,0,0,10.4,39,1814,286,1,45,40.0,5,0,5,1.4,4,852.0,4,11.8,39,0,6,381,1
2,5,0,0,6.0,6,430,0,0,6,116.0,1,0,1,0.0,0,1097.0,1,6.0,6,0,1,430,0
1,6,0,0,5.0,9,2646,4,0,10,47.0,2,0,2,0.0,0,225.5,2,5.0,9,0,2,2638,0
5,20,0,0,8.0,18,1550,362,1,21,80.0,3,0,3,1.0,2,1004.0,2,9.0,18,2,6,462,0
1,3,0,0,4.0,4,2383,0,0,4,113.0,1,0,1,0.0,0,109.0,1,4.0,4,0,1,2383,0
2,6,0,0,6.0,7,4736,1201,0,7,40.0,2,0,2,2.5,5,361.0,2,8.5,10,1,1,2334,0
1,3,0,0,4.0,4,1194,0,0,4,15.0,1,0,1,0.0,0,1.0,1,4.0,4,0,3,1194,0
2,11,0,0,8.5,15,1887,730,1,14,76.5,2,0,2,1.5,3,317.0,2,10.0,15,0,3,426,0
8,20,0,0,7.0,13,1749,256,0,14,58.5,2,0,2,0.0,0,217.5,2,7.0,13,0,2,1237,0
3,9,0,0,10.0,10,1684,0,1,10,94.0,1,0,1,0.0,0,185.0,1,10.0,10,0,3,1684,0
15,38,0,0,39.0,39,709,0,0,39,44.0,1,0,1,0.0,0,31.0,1,39.0,39,0,1,709,1
5,31,0,0,8.125,37,627,53,4,49,47.375,8,0,7,2.0,5,1198.3333333333333,3,10.125,37,1,8,199,0
2,7,0,0,7.0,12,1867,209,0,10,89.0,2,0,2,2.0,4,357.0,2,9.0,12,0,2,1448,0
2,9,0,0,13.0,13,2126,0,0,13,26.0,1,0,1,0.0,0,1038.0,1,13.0,13,0,1,2126,0
6,16,0,0,15.0,15,1206,0,1,15,104.0,1,0,1,0.0,0,379.0,1,15.0,15,0,5,1206,0
2,10,0,0,13.0,13,361,0,0,13,77.0,1,0,1,0.0,0,1.0,1,13.0,13,0,1,361,0
1,3,0,0,2.0,4,2686,802,0,4,22.333333333333332,3,0,2,0.6666666666666666,1,400.0,3,2.6666666666666665,4,0,3,278,0
1,10,0,0,5.5,10,1009,146,1,10,84.0,2,0,2,0.5,1,833.5,2,6.0,10,0,3,717,0
3,11,0,0,7.5,13,2182,118,0,13,77.0,2,0,2,1.0,2,388.0,2,8.5,13,0,6,1946,0
3,10,0,0,3.5454545454545454,25,830,59,0,15,62.0,11,0,10,2.1818181818181817,10,1081.0,3,5.7272727272727275,25,3,2,176,0
1,3,0,0,2.5,4,2626,724,0,4,53.5,2,0,2,0.5,1,1401.0,1,3.0,4,1,1,1178,0
1,3,0,0,2.6666666666666665,4,1127,85,1,4,74.66666666666667,3,0,3,1.3333333333333333,2,428.6666666666667,3,4.0,4,0,1,870,0
3,10,0,0,5.333333333333333,18,5313,839,0,12,38.333333333333336,6,0,6,3.3333333333333335,14,708.6,5,8.666666666666666,23,0,3,278,0
12,29,0,0,43.0,44,3096,612,0,44,41.0,2,0,2,21.0,42,59.0,2,64.0,84,0,2,1872,2
2,5,0,0,6.0,6,1454,0,0,6,14.0,1,0,1,0.0,0,172.0,1,6.0,6,0,1,1454,0
1,7,0,0,8.0,8,2398,0,0,8,86.0,1,0,1,0.0,0,2828.0,1,8.0,8,0,1,2398,0
3,11,0,0,12.0,12,1344,0,0,12,106.0,1,0,1,0.0,0,91.0,1,12.0,12,0,1,1344,0
2,3,0,0,5.0,7,354,8,1,6,69.0,2,0,2,2.0,4,302.0,1,7.0,7,0,2,337,0
6,20,0,0,23.0,23,76,0,1,23,70.0,1,0,1,0.0,0,272.0,1,23.0,23,1,2,76,0
3,7,0,0,6.5,10,1641,108,1,8,17.0,2,0,2,2.5,5,121.0,1,9.0,10,0,2,1424,0
5,44,0,0,45.0,45,892,0,0,45,57.0,1,0,1,0.0,0,161.0,1,45.0,45,0,9,892,1
1,5,0,0,2.3333333333333335,5,1152,206,0,6,65.66666666666667,3,0,2,0.3333333333333333,1,2408.0,2,2.6666666666666665,5,2,2,533,0
4,50,0,0,51.0,51,1564,0,0,51,4.0,1,0,1,0.0,0,37.0,1,51.0,51,0,1,1564,0
1,5,1,3,10.0,10,867,0,0,10,32.0,1,0,1,0.0,0,702.0,1,10.0,10,0,6,867,0
10,37,0,0,7.125,32,3804,445,2,42,76.875,8,0,8,1.875,4,5582.5,2,9.0,32,1,5,239,1
1,3,0,0,4.0,4,1427,0,0,4,49.0,1,0,1,0.0,0,528.0,1,4.0,4,0,1,1427,0
4,14,0,0,9.8,20,2547,356,0,16,59.2,5,0,5,6.6,14,131.66666666666666,3,16.4,28,0,2,764,0
1,3,0,0,4.0,4,550,0,0,4,55.0,1,0,1,0.0,0,755.0,1,4.0,4,0,2,550,0
2,8,0,0,6.0,11,3640,156,2,11,54.0,2,0,2,0.5,1,1694.0,2,6.5,11,1,3,3327,0
1,4,1,0,2.6666666666666665,6,1165,318,0,5,53.0,3,0,3,1.0,2,315.5,2,3.6666666666666665,6,1,3,210,0
1,5,0,0,1.8333333333333333,6,2707,310,1,6,51.5,6,0,5,0.8333333333333334,1,3690.0,3,2.6666666666666665,6,0,1,842,0
11,53,0,0,28.5,55,1332,557,0,55,17.5,2,0,2,1.0,2,1729.0,2,29.5,55,0,2,218,3
6,24,0,0,10.666666666666666,27,3134,546,0,30,43.333333333333336,3,0,3,0.6666666666666666,1,2241.0,2,11.333333333333334,27,1,2,1494,1
2,14,0,0,8.166666666666666,19,3536,394,3,17,73.66666666666667,6,0,6,5.333333333333333,15,706.6,5,13.5,30,0,5,1167,0
1,5,0,0,2.25,6,695,70,1,6,72.25,8,0,8,1.5,3,1252.6666666666667,3,3.75,6,0,2,129,0
1,3,0,0,2.3333333333333335,4,4393,570,0,4,80.0,3,0,3,1.0,2,2985.6666666666665,3,3.3333333333333335,4,0,4,2682,0
1,5,0,0,3.5,4,716,1,0,6,65.5,2,0,2,0.5,1,15268.0,1,4.0,4,1,1,714,0
9,39,0,0,39.0,39,567,0,0,39,43.0,1,0,1,0.0,0,2177.0,1,39.0,39,1,2,567,2
1,4,0,0,5.0,5,1008,0,0,5,21.0,1,0,1,0.0,0,161.0,1,5.0,5,0,1,1008,0
2,7,0,0,5.0,12,632,139,0,12,63.666666666666664,3,0,3,1.0,2,165.0,3,6.0,12,0,4,213,0
4,15,0,0,17.0,17,1988,0,0,17,91.0,1,0,1,0.0,0,683.0,1,17.0,17,0,1,1988,0
6,17,0,0,23.8,42,1808,320,0,23,59.0,5,0,5,19.2,44,695.6666666666666,3,43.0,86,1,2,204,0
1,3,0,0,2.5,5,1212,223,0,4,37.0,2,0,2,0.5,1,3953.0,2,3.0,5,0,4,766,0
1,5,0,0,6.0,6,465,0,0,6,16.0,1,0,1,0.0,0,1644.0,1,6.0,6,0,2,465,0
3,8,0,0,9.0,9,2474,0,0,9,28.0,1,0,1,0.0,0,89.0,1,9.0,9,0,1,2474,0
4,17,0,0,7.333333333333333,16,832,88,0,18,59.0,3,0,2,1.3333333333333333,2,1848.6666666666667,3,8.666666666666666,18,0,1,568,0
2,5,0,0,6.0,6,1106,0,0,6,14.0,1,0,1,0.0,0,5.0,1,6.0,6,0,2,1106,0
1,3,0,0,3.0,6,929,207,0,7,47.0,4,0,4,1.25,2,278.25,4,4.25,6,0,3,98,0
3,24,1,0,3.909090909090909,51,1407,29,0,46,50.79545454545455,44,0,41,2.8636363636363638,23,571.3333333333334,15,6.7727272727272725,51,1,12,95,2
11,67,0,0,96.0,96,3355,0,0,96,154.0,1,0,1,0.0,0,233.0,1,96.0,96,0,9,3355,3
1,7,0,0,8.5,15,3622,9,0,15,5.5,2,1,2,1.0,2,495.0,1,9.5,15,0,1,3603,0
2,6,0,0,3.3333333333333335,8,3369,229,1,8,63.333333333333336,3,0,3,0.6666666666666666,1,2495.6666666666665,3,4.0,8,1,3,2682,0
1,5,0,0,5.0,6,239,33,0,6,46.5,2,0,2,2.0,4,15.0,1,7.0,8,0,1,172,0
3,12,0,0,8.5,16,4583,1411,0,16,50.5,2,0,2,0.5,1,312.0,2,9.0,16,0,2,1760,0
1,3,0,0,3.0,5,961,190,0,4,128.0,2,0,2,1.0,2,7.0,2,4.0,5,0,4,581,0
1,12,0,0,13.0,13,1992,0,0,13,29.0,1,0,1,0.0,0,662.0,1,13.0,13,0,2,1992,0
2,8,0,0,9.0,9,57,0,0,9,39.0,1,0,1,0.0,0,128.0,1,9.0,9,0,2,57,0
2,7,0,0,8.0,8,2632,0,0,8,42.0,1,0,1,0.0,0,144.0,1,8.0,8,0,1,2632,0
3,10,0,0,13.0,13,1278,0,0,13,148.0,1,0,1,0.0,0,956.0,1,13.0,13,0,1,1278,0
2,10,0,0,14.0,14,376,0,0,14,96.0,1,0,1,0.0,0,48.0,1,14.0,14,0,3,376,0
6,18,0,0,21.0,21,1483,0,0,21,78.0,1,0,1,0.0,0,107.0,1,21.0,21,0,2,1483,1
5,28,0,0,10.75,27,3956,120,3,36,23.5,4,0,4,1.75,6,1240.0,2,12.5,27,0,2,3474,1
4,12,0,0,7.0,13,909,7,1,13,70.5,2,0,2,0.5,1,500.0,1,7.5,13,0,3,894,0
2,9,0,0,4.0,9,232,6,0,10,106.0,3,0,2,0.6666666666666666,1,378.0,1,4.666666666666667,9,0,1,212,0
3,8,0,0,15.0,15,3553,0,0,15,177.0,1,0,1,0.0,0,230.0,1,15.0,15,1,1,3553,0
6,18,0,0,9.0,15,3341,328,2,20,70.75,4,0,4,4.0,7,399.5,2,13.0,19,1,4,2026,0
1,4,0,0,3.0,5,2395,68,0,5,168.5,2,0,2,0.5,1,1048.0,1,3.5,5,0,1,2259,0
2,9,0,0,3.0,9,512,68,0,10,103.0,5,0,5,1.0,2,149.0,2,4.0,9,0,4,169,0
1,5,5,0,6.0,11,595,168,0,11,27.0,2,0,2,0.5,1,61.0,2,6.5,11,0,8,258,0
3,14,0,0,7.333333333333333,18,1619,533,0,18,74.33333333333333,3,0,3,1.3333333333333333,3,660.0,3,8.666666666666666,18,0,4,20,0
3,13,0,0,18.0,18,163,0,0,18,157.0,1,0,1,0.0,0,412.0,1,18.0,18,0,1,163,0
1,3,0,0,2.5,4,543,207,0,4,95.5,2,0,2,0.5,1,3290.0,2,3.0,4,0,2,129,0
2,12,0,0,6.333333333333333,15,131,13,0,15,35.0,3,0,3,1.3333333333333333,3,61.0,1,7.666666666666667,15,0,4,90,0
7,16,0,0,17.0,17,831,0,0,17,55.0,1,0,1,0.0,0,3829.0,1,17.0,17,0,3,831,0
2,11,0,0,12.0,12,1362,0,0,12,61.0,1,0,1,0.0,0,125.0,1,12.0,12,0,2,1362,0
8,27,0,0,35.0,35,2574,0,0,35,40.0,1,0,1,0.0,0,3829.0,1,35.0,35,0,1,2574,0
1,3,0,0,7.0,8,3474,287,0,8,80.5,2,0,2,3.0,6,257.5,2,10.0,12,0,1,2899,0
5,14,0,0,6.0,12,1241,35,1,13,60.333333333333336,3,0,3,1.6666666666666667,4,445.5,2,7.666666666666667,12,0,6,1134,0
1,3,0,0,4.0,4,277,0,0,4,158.0,1,0,1,0.0,0,466.0,1,4.0,4,0,1,277,0
1,7,4,0,10.0,10,207,0,0,10,83.0,1,0,1,0.0,0,13.0,1,10.0,10,0,3,207,0
1,7,0,0,8.0,8,1115,0,0,8,68.0,1,0,1,0.0,0,225.0,1,8.0,8,0,1,1115,0
2,20,0,0,11.666666666666666,21,891,154,1,26,173.0,3,0,3,3.0,5,291.0,1,14.666666666666666,21,0,1,428,0
2,8,0,0,9.0,9,1360,0,0,9,32.0,1,0,1,0.0,0,92.0,1,9.0,9,0,1,1360,0
1,7,3,0,7.0,8,1016,67,0,11,49.5,2,0,2,1.5,3,449.5,2,8.5,9,0,5,882,0
4,10,0,0,11.0,11,1135,0,0,11,94.0,1,0,1,0.0,0,33.0,1,11.0,11,1,1,1135,0
1,8,0,0,5.5,10,370,0,0,9,59.0,2,0,2,1.0,2,7246.0,1,6.5,10,0,1,369,0
1,3,0,0,4.5,6,1941,191,0,5,38.0,2,0,2,2.0,4,772.5,2,6.5,7,0,2,1558,0
1,5,0,0,6.0,6,523,0,0,6,24.0,1,0,1,0.0,0,30.0,1,6.0,6,0,1,523,0
1,3,0,0,4.0,7,1862,227,0,7,52.5,2,0,2,0.5,1,4747.0,2,4.5,7,0,2,1408,0
3,8,0,0,4.25,11,4915,1008,2,9,27.0,4,0,3,2.0,4,306.3333333333333,3,6.25,11,0,4,881,0
2,10,0,0,7.333333333333333,14,4759,968,1,16,70.0,3,0,3,2.0,5,628.6666666666666,3,9.333333333333334,14,1,3,1854,0
10,31,0,0,25.5,41,1585,133,0,32,49.5,2,0,2,9.5,19,4020.0,1,35.0,41,0,1,1319,0
2,15,0,0,16.0,16,44,0,0,16,132.0,1,0,1,0.0,0,158.0,1,16.0,16,0,5,44,0
1,3,0,0,4.0,4,1812,0,0,4,57.0,1,0,1,0.0,0,40.0,1,4.0,4,0,1,1812,0
19,66,0,0,27.0,95,4649,250,2,83,56.5,4,0,4,6.25,12,1554.0,2,33.25,95,0,18,3649,2
3,14,0,0,15.0,15,19,0,0,15,43.0,1,0,1,0.0,0,28.0,1,15.0,15,0,1,19,0
6,30,1,0,14.0,32,692,19,1,32,55.666666666666664,3,0,3,3.3333333333333335,7,53.0,3,17.333333333333332,32,0,4,633,1
2,7,0,0,6.2,27,2176,177,2,7,49.7,10,0,10,5.5,42,307.0,4,11.7,46,0,2,397,0
1,4,0,0,3.0,5,2118,146,0,5,112.5,2,0,2,0.5,1,994.0,2,3.5,5,0,2,1826,0
5,24,0,0,30.0,30,561,0,0,30,49.0,1,0,1,0.0,0,741.0,1,30.0,30,0,1,561,0
2,7,0,0,8.0,8,1082,0,0,8,21.0,1,0,1,0.0,0,28.0,1,8.0,8,0,2,1082,0
7,23,0,0,24.0,24,833,0,0,24,64.0,1,0,1,0.0,0,14.0,1,24.0,24,0,3,833,1
3,6,0,0,8.0,8,1565,0,0,8,46.0,1,0,1,0.0,0,1218.0,1,8.0,8,1,2,1565,0
3,11,0,0,4.2,16,4649,837,0,11,47.4,5,0,5,2.0,6,2195.0,4,6.2,16,2,2,462,0
3,17,0,0,19.0,19,23,0,0,19,45.0,1,0,1,0.0,0,28.0,1,19.0,19,0,1,23,0
6,11,0,0,13.0,13,1010,0,0,13,57.0,1,0,1,0.0,0,107.0,1,13.0,13,0,1,1010,0
1,3,0,0,2.0,6,2539,94,0,4,59.0,7,0,6,1.4285714285714286,3,995.0,2,3.4285714285714284,6,0,4,1879,0
1,6,0,0,4.0,7,1710,207,0,7,66.0,2,0,2,0.5,1,568.5,2,4.5,7,0,3,1295,0
2,8,0,0,9.0,9,730,0,0,9,21.0,1,0,1,0.0,0,3829.0,1,9.0,9,0,2,730,0
2,7,0,0,9.0,9,137,0,0,9,44.0,1,0,1,0.0,0,701.0,1,9.0,9,0,1,137,0
9,31,0,0,26.0,46,853,238,0,46,50.5,2,0,2,3.0,6,1688.5,2,29.0,46,0,4,377,0
3,45,0,0,13.625,37,1946,222,4,51,52.375,8,0,7,7.25,33,882.8,5,20.875,65,2,6,168,2
1,5,0,0,6.0,6,40,0,0,6,23.0,1,0,1,0.0,0,1.0,1,6.0,6,0,1,40,0
2,8,0,0,9.0,9,1135,0,0,9,94.0,1,0,1,0.0,0,33.0,1,9.0,9,1,1,1135,0
1,3,0,0,5.0,5,4639,0,0,5,191.0,1,0,1,0.0,0,525.0,1,5.0,5,0,2,4639,0
15,65,0,0,57.0,127,4031,533,0,111,93.0,3,0,3,20.0,59,1452.0,1,77.0,127,0,1,2430,3
10,81,0,0,8.818181818181818,79,1306,109,6,81,45.63636363636363,11,0,11,1.4545454545454546,4,1011.5,2,10.272727272727273,79,0,4,103,2
6,36,0,0,24.5,45,1010,21,0,45,55.5,2,0,2,2.0,4,107.0,1,26.5,45,0,3,968,0
2,11,0,0,4.333333333333333,11,4841,201,1,12,38.0,3,0,3,0.3333333333333333,1,1301.5,2,4.666666666666667,11,0,3,4237,0
1,3,0,0,2.5,4,3854,1836,0,4,37.5,2,1,2,0.5,1,513.0,2,3.0,4,0,3,182,0
2,4,0,0,3.0,5,541,264,0,5,52.0,2,0,2,0.5,1,15268.0,1,3.5,5,0,2,12,0
3,9,0,0,6.0,10,1738,483,0,10,48.5,2,0,2,1.0,2,1873.0,1,7.0,10,0,2,771,0
9,47,0,0,27.0,51,955,0,0,54,42.0,2,0,2,0.0,0,585.0,1,27.0,51,0,1,954,2
3,10,0,0,11.0,11,2113,0,0,11,66.0,1,0,1,0.0,0,1557.0,1,11.0,11,1,1,2113,0
2,6,0,0,7.0,7,1082,0,0,7,51.0,1,0,1,0.0,0,522.0,1,7.0,7,0,1,1082,0
1,3,0,0,5.5,8,864,186,0,8,37.5,2,0,2,1.5,3,1758.0,1,7.0,8,1,1,492,0
1,12,0,0,3.125,13,1047,130,0,13,41.75,8,0,6,1.5,2,1758.0,1,4.625,13,3,2,5,0
3,9,0,0,5.0,8,1508,1,0,10,48.5,2,0,2,0.0,0,325.0,1,5.0,8,0,1,1505,0
2,7,0,0,8.0,8,536,0,0,8,31.0,1,0,1,0.0,0,481.0,1,8.0,8,0,1,536,0
2,6,0,0,7.0,7,4129,0,0,7,12.0,1,0,1,0.0,0,3829.0,1,7.0,7,0,1,4129,0
2,6,0,0,8.0,8,1433,0,0,8,94.0,1,0,1,0.0,0,1004.0,1,8.0,8,0,1,1433,0
2,6,0,0,5.5,7,2494,506,0,7,51.5,2,0,2,2.0,4,5296.0,1,7.5,8,0,1,1481,0
2,16,0,0,6.0,11,1579,137,3,18,66.0,3,0,3,0.0,0,1218.0,1,6.0,11,0,1,1168,0
11,46,0,0,49.0,49,888,0,0,49,38.0,1,0,1,0.0,0,1515.0,1,49.0,49,0,7,888,2
2,9,0,0,3.2,9,1939,52,1,10,48.0,5,0,4,1.2,4,3380.6666666666665,3,4.4,9,0,2,1676,0
1,4,0,0,5.0,5,154,0,0,5,35.0,1,0,1,0.0,0,61.0,1,5.0,5,0,2,154,0
1,4,0,0,5.0,5,2774,0,0,5,324.0,1,0,1,0.0,0,2017.0,1,5.0,5,0,2,2774,0
2,31,0,0,22.5,45,975,96,0,43,71.0,2,0,2,1.0,2,435.0,2,23.5,45,0,1,783,0
3,8,0,0,9.0,9,2118,0,0,9,145.0,1,0,1,0.0,0,2017.0,1,9.0,9,0,1,2118,0
4,11,0,0,12.0,12,2118,0,0,12,116.0,1,0,1,0.0,0,2017.0,1,12.0,12,0,3,2118,0
1,8,0,0,5.666666666666667,9,2650,117,0,9,50.666666666666664,3,0,3,2.6666666666666665,6,230.0,2,8.333333333333334,12,0,5,2299,0
4,13,0,0,14.0,14,2070,0,1,14,23.0,1,0,1,0.0,0,4113.0,1,14.0,14,0,1,2070,0
1,3,0,0,4.0,4,1007,0,0,4,14.0,1,0,1,0.0,0,99.0,1,4.0,4,0,1,1007,0
1,12,0,0,14.0,14,632,0,0,14,20.0,1,0,1,0.0,0,97.0,1,14.0,14,0,1,632,0
11,44,0,0,20.25,71,1910,359,1,76,58.0,4,0,4,1.25,3,693.5,2,21.5,71,0,3,474,2
1,15,0,0,9.5,17,647,17,0,18,21.0,2,0,2,0.5,1,3829.0,1,10.0,17,0,3,613,0
10,51,0,0,32.333333333333336,63,1424,418,0,65,31.0,3,0,3,10.666666666666666,17,328.3333333333333,3,43.0,63,0,3,168,1
2,14,0,0,15.0,15,1010,0,0,15,57.0,1,0,1,0.0,0,107.0,1,15.0,15,0,1,1010,0
2,9,0,0,13.0,13,97,0,0,13,61.0,1,0,1,0.0,0,1976.0,1,13.0,13,0,3,97,0
2,15,0,0,16.0,16,2841,0,0,16,101.0,1,0,1,0.0,0,1043.0,1,16.0,16,0,1,2841,0
8,29,0,0,33.0,33,4745,0,0,33,63.0,1,0,1,0.0,0,47.0,1,33.0,33,0,1,4745,0
4,34,0,0,18.5,24,309,97,0,35,99.5,2,0,2,1.0,2,37.0,1,19.5,24,1,1,115,1
3,6,0,0,7.0,7,4376,0,0,7,65.0,1,0,1,0.0,0,2058.0,1,7.0,7,0,1,4376,0
1,6,0,0,7.0,7,289,0,0,7,69.0,1,0,1,0.0,0,6.0,1,7.0,7,1,2,289,0
1,5,0,0,6.0,6,19,0,0,6,23.0,1,0,1,0.0,0,3.0,1,6.0,6,0,1,19,0
1,3,0,0,4.0,4,2383,0,0,4,113.0,1,0,1,0.0,0,109.0,1,4.0,4,0,1,2383,0
1,6,0,0,7.0,7,183,0,0,7,23.0,1,0,1,0.0,0,112.0,1,7.0,7,0,1,183,0
1,5,0,0,6.0,6,432,0,0,6,24.0,1,0,1,0.0,0,4.0,1,6.0,6,0,2,432,0
5,22,0,0,11.5,22,3112,1,0,22,102.5,2,0,2,0.5,1,3449.0,1,12.0,22,0,3,3110,0
1,6,0,0,7.0,7,1063,0,0,7,26.0,1,0,1,0.0,0,1.0,1,7.0,7,0,1,1063,0
9,40,0,0,12.8,45,1967,390,0,47,92.0,5,0,5,3.4,15,896.0,3,16.2,45,0,4,14,2
3,8,0,0,6.0,8,2956,371,0,10,38.0,2,0,2,1.0,2,4113.0,1,7.0,8,0,2,2214,0
1,7,0,0,7.5,14,2508,485,1,14,46.5,4,0,4,4.0,12,939.5,2,11.5,24,0,2,568,0
1,3,0,0,3.0,5,1835,69,0,5,80.5,2,0,2,0.5,1,892.0,1,3.5,5,0,1,1696,0
1,4,0,0,5.0,5,632,0,0,5,20.0,1,0,1,0.0,0,97.0,1,5.0,5,0,1,632,0
3,12,0,0,6.0,10,1882,404,0,11,46.0,2,0,2,0.5,1,925.5,2,6.5,10,0,2,1074,0
5,19,0,0,20.0,20,638,0,0,20,42.0,1,0,1,0.0,0,1114.0,1,20.0,20,0,4,638,0
2,7,0,0,3.0,5,2098,212,0,8,61.666666666666664,3,0,3,0.3333333333333333,1,183.5,2,3.3333333333333335,5,1,3,1462,0
3,10,0,0,11.0,11,301,0,0,11,180.0,1,0,1,0.0,0,5990.0,1,11.0,11,0,1,301,0
2,11,0,0,13.0,13,945,0,0,13,29.0,1,0,1,0.0,0,236.0,1,13.0,13,0,3,945,0
3,13,0,0,15.0,15,23,0,0,15,79.0,1,0,1,0.0,0,51.0,1,15.0,15,0,1,23,0
6,26,1,0,13.333333333333334,38,39,4,0,39,17.5,6,0,2,6.833333333333333,20,18.0,2,20.166666666666668,40,0,2,12,1
5,3,0,0,6.0,7,1922,656,0,8,64.5,2,0,2,2.0,4,1029.0,2,8.0,9,0,4,610,0
1,3,0,0,4.0,4,1194,0,0,4,15.0,1,0,1,0.0,0,1.0,1,4.0,4,0,2,1194,0
2,10,0,0,11.0,11,1977,0,0,11,61.0,1,0,1,0.0,0,3829.0,1,11.0,11,0,1,1977,0
4,15,0,0,9.0,10,646,215,0,17,72.5,2,0,2,0.5,1,45.0,1,9.5,11,0,4,216,0
3,24,0,0,28.0,28,1686,0,0,28,86.0,1,0,1,0.0,0,457.0,1,28.0,28,0,3,1686,0
3,8,0,0,5.333333333333333,12,1240,1,1,12,50.5,6,0,3,3.3333333333333335,10,247.0,1,8.666666666666666,20,1,3,1229,0
1,7,0,0,8.0,8,501,0,0,8,23.0,1,0,1,0.0,0,34.0,1,8.0,8,0,3,501,0
10,34,0,0,25.0,44,1917,155,1,50,86.0,2,0,2,0.0,0,4113.0,1,25.0,44,1,1,1606,2
1,16,0,0,17.0,17,953,0,0,17,16.0,1,0,1,0.0,0,7.0,1,17.0,17,0,2,953,0
1,4,0,0,10.0,10,1420,0,0,10,24.0,1,0,1,0.0,0,36.0,1,10.0,10,0,1,1420,0
9,65,0,0,66.0,66,1018,0,0,66,29.0,1,0,1,0.0,0,11.0,1,66.0,66,0,1,1018,2
1,4,0,0,5.0,5,749,0,0,5,58.0,1,0,1,0.0,0,22.0,1,5.0,5,0,4,749,0
1,4,0,0,5.0,5,1759,0,0,5,46.0,1,0,1,0.0,0,51.0,1,5.0,5,0,2,1759,0
3,10,0,0,22.0,22,3760,0,1,22,4.0,1,0,1,0.0,0,1819.0,1,22.0,22,0,2,3760,0
3,16,0,0,6.666666666666667,17,3245,961,0,17,68.33333333333333,3,0,3,1.0,2,5971.5,2,7.666666666666667,17,0,2,361,0
7,35,0,0,40.0,40,988,0,0,40,65.0,1,0,1,0.0,0,144.0,1,40.0,40,0,3,988,0
1,4,0,0,8.0,8,2051,0,0,8,71.0,1,0,1,0.0,0,304.0,1,8.0,8,0,4,2051,0
2,6,0,0,8.0,8,4118,0,1,8,19.0,1,0,1,0.0,0,1819.0,1,8.0,8,0,1,4118,0
1,5,0,0,6.0,6,2297,0,0,6,37.0,1,0,1,0.0,0,239.0,1,6.0,6,0,1,2297,0
