SampleId,SampleType,AverageNumberOfAddedLines,MaxNumberOfAddedLines,Age,AverageTimeBetweenChanges,NumberOfBugFixes,CodeChurn,MeanCommitMessageLength,NumberOfRevisions,NumberOfCommitsWithoutMessage,DaysWithCommits,AverageNumberOfDeletedLines,MaxNumberOfDeletedLines,MeanAuthorCommits,NumberOfDistinctCommitters,AverageNumberOfModifiedLines,MaxNumberOfModifiedLines,NumberOfRefactorings,AuthorFragmentation,TimePassedSinceTheLastChange
7968650,CLASS,7.714285714285714,20,3315,396,0,33,35.142857142857146,7,0,7,3.0,14,345.8,5,10.714285714285714,25,0,2,543
4487855,CLASS,32.785714285714285,229,1000,5,1,209,42.285714285714285,14,0,12,17.857142857142858,90,202.0,1,50.642857142857146,229,2,1,928
7976979,CLASS,56.8,160,1224,51,0,238,57.2,5,0,4,9.2,24,71.0,3,66.0,160,0,40,968
7799218,CLASS,277.93333333333334,3570,371,20,0,3285,77.0,15,0,14,58.93333333333333,504,247.16666666666666,6,336.8666666666667,3570,4,121,59
8187474,CLASS,28.0,77,2740,140,0,77,157.33333333333334,3,0,3,2.3333333333333335,7,1257.3333333333333,3,30.333333333333332,77,1,2,2319
9394449,CLASS,38.77777777777778,333,4129,440,1,334,125.66666666666667,9,0,9,1.6666666666666667,6,3829.0,1,40.44444444444444,333,1,14,169
8564748,CLASS,39.333333333333336,109,782,169,1,110,50.0,3,0,3,2.6666666666666665,7,833.6666666666666,3,42.0,109,0,7,273
4572175,CLASS,44.54761904761905,658,3859,66,19,1551,157.54761904761904,42,0,42,7.619047619047619,67,514.0,8,52.166666666666664,658,2,1,1069
8912820,CLASS,46.333333333333336,136,1046,206,1,136,134.33333333333334,3,0,3,1.0,2,303.5,2,47.333333333333336,136,0,11,427
5421299,CLASS,24.666666666666668,67,1472,32,0,36,92.33333333333333,3,0,3,12.666666666666666,25,158.33333333333334,3,37.333333333333336,67,0,1,1374
7722604,CLASS,76.5,139,90,1,0,146,32.0,2,0,2,3.5,7,6.0,1,80.0,139,0,6,88
6569900,CLASS,39.5,94,2413,50,0,110,39.25,4,0,3,12.0,31,1732.0,2,51.5,94,0,1,2213
4302405,CLASS,20.0,58,1385,421,1,58,51.0,3,0,3,0.6666666666666666,1,479.6666666666667,3,20.666666666666668,58,0,2,122
6483071,CLASS,403.5,806,556,50,0,806,45.0,2,0,2,0.5,1,1709.0,2,404.0,806,0,34,456
9171873,CLASS,38.65,1067,4347,30,53,1428,78.56666666666666,60,0,52,14.85,229,1285.25,4,53.5,1067,0,1,2520
5558410,CLASS,62.0,240,1533,245,1,240,92.25,4,0,4,2.0,6,1067.0,2,64.0,240,1,4,552
9203767,CLASS,78.5,1337,3899,94,26,2574,83.925,40,0,35,14.15,135,647.8181818181819,11,92.65,1337,2,1,106
5192134,CLASS,21.333333333333332,55,396,20,1,60,60.0,3,0,3,1.3333333333333333,3,208.0,2,22.666666666666668,55,0,5,336
4109372,CLASS,12.1875,57,2492,121,2,67,67.9375,16,0,13,8.0,51,1291.4285714285713,7,20.1875,103,1,10,556
7406616,CLASS,14.666666666666666,187,2594,165,1,191,59.06666666666667,15,0,11,1.9333333333333333,7,1783.5,6,16.6,187,0,3,116
7336602,CLASS,137.0,137,1082,2,1,137,18.5,2,0,2,68.5,137,121.0,2,205.5,274,0,1,1077
6147463,CLASS,28.115384615384617,150,4351,163,3,626,46.34615384615385,26,0,26,4.038461538461538,20,898.2857142857143,7,32.15384615384615,153,2,2,98
7348825,CLASS,88.0,88,1082,2,1,88,18.5,2,0,2,44.0,88,121.0,2,132.0,176,0,1,1077
4050604,CLASS,33.2,158,198,33,0,158,46.2,5,0,4,1.6,3,587.6,5,34.8,158,0,5,32
9141639,CLASS,21.147286821705425,241,4649,33,78,1214,73.47286821705427,129,0,114,11.736434108527131,194,980.8571428571429,7,32.883720930232556,250,18,1,374
6807935,CLASS,277.6,1289,3378,78,2,2895,62.8,20,0,19,132.85,1235,285.45454545454544,11,410.45,1579,0,19,1810
5773565,CLASS,20.642857142857142,125,1316,46,6,435,66.89285714285714,28,0,27,5.107142857142857,18,1671.0,5,25.75,125,3,3,13
7959083,CLASS,31.454545454545453,377,1332,50,0,471,46.5,22,0,21,10.045454545454545,61,829.8,5,41.5,377,1,20,224
7927591,CLASS,37.8,214,2087,89,7,333,93.0,10,0,10,4.5,31,1900.0,1,42.3,214,1,1,1194
5732513,CLASS,10.222222222222221,32,2174,61,2,70,63.388888888888886,18,0,18,6.333333333333333,26,427.3333333333333,3,16.555555555555557,58,0,3,1065
5828122,CLASS,18.0,74,379,60,1,74,80.6,5,0,3,3.2,11,204.0,2,21.2,74,1,2,79
5699641,CLASS,358.3333333333333,712,3491,497,0,713,29.833333333333332,6,0,3,239.5,712,1592.0,2,597.8333333333334,712,0,13,506
6032883,CLASS,29.0,79,351,62,0,78,30.666666666666668,3,0,3,3.0,5,21.0,3,32.0,79,0,4,164
4515721,CLASS,29.725490196078432,481,4965,66,4,580,108.76470588235294,51,0,42,18.352941176470587,255,1220.6,5,48.07843137254902,481,3,90,1584
7301167,CLASS,38.0,38,1082,2,1,38,18.5,2,0,2,19.0,38,121.0,2,57.0,76,0,4,1077
4154409,CLASS,23.0,80,3019,250,1,107,29.714285714285715,7,0,5,7.714285714285714,28,1447.0,1,30.714285714285715,80,1,2,1268
8902780,CLASS,4621.0,4621,7,0,0,4621,106.0,1,0,1,0.0,0,122.0,1,4621.0,4621,0,56,7
4844449,CLASS,17.363636363636363,143,4969,206,0,127,42.90909090909091,11,0,10,5.818181818181818,52,519.0,5,23.181818181818183,143,0,2,2698
7357395,CLASS,279.5,280,1082,2,1,280,18.5,2,0,2,139.5,279,121.0,2,419.0,558,0,7,1077
7454098,CLASS,16.0,59,465,115,0,61,50.25,4,0,4,0.75,1,2627.6666666666665,3,16.75,59,0,5,3
7511055,CLASS,4.6,28,2653,74,3,111,50.6,35,0,28,1.4285714285714286,7,1592.3,10,6.0285714285714285,28,1,6,54
5682673,CLASS,49.6,123,2733,361,0,246,86.8,5,0,5,0.4,2,721.0,3,50.0,123,0,2,928
9453144,CLASS,24.4,153,528,52,1,197,101.3,10,0,10,4.7,31,661.5,4,29.1,153,1,13,5
5464286,CLASS,93.75,289,322,45,2,363,54.75,4,0,4,3.0,7,981.5,2,96.75,289,0,5,142
4780738,CLASS,351.75,898,1069,88,1,1389,31.75,4,0,3,4.5,17,49.0,2,356.25,915,0,29,717
6341451,CLASS,30.0,145,1380,179,4,154,47.5,6,0,6,4.333333333333333,9,1296.3333333333333,3,34.333333333333336,145,2,3,303
7659113,CLASS,33.333333333333336,86,1372,38,0,94,17.0,3,0,3,2.0,6,939.0,1,35.333333333333336,86,0,3,1256
4205773,CLASS,51.68292682926829,764,1359,28,10,912,45.36585365853659,41,0,36,29.4390243902439,330,972.2,15,81.1219512195122,764,5,3,209
4169376,CLASS,11.25,43,4443,232,0,102,49.4375,16,0,13,4.875,25,1364.75,4,16.125,53,1,22,731
5837941,CLASS,20.0,171,4744,193,8,205,110.42857142857143,21,0,21,10.238095238095237,171,5930.666666666667,6,30.238095238095237,342,0,6,683
5441269,CLASS,40.5,73,3535,7,0,73,93.5,2,0,2,4.0,8,112.5,2,44.5,73,0,5,3520
5403342,CLASS,81.6,313,660,31,1,337,88.0,5,0,4,14.2,69,770.3333333333334,3,95.8,313,0,3,501
6982865,CLASS,26.375,132,641,0,0,197,52.875,8,0,1,1.75,7,286.75,4,28.125,132,0,2,641
6643667,CLASS,30.5,164,4306,422,2,201,48.0,10,0,9,10.4,98,150.66666666666666,3,40.9,186,1,1,78
8290693,CLASS,43.2,259,1262,64,0,133,57.1,10,0,7,29.9,250,1034.6666666666667,6,73.1,259,1,12,620
4479629,CLASS,81.0,144,1786,24,0,162,61.5,2,0,2,0.0,0,140.0,2,81.0,144,0,3,1737
8731323,CLASS,4079.5,31756,1867,5,23,173575,49.69897959183673,196,0,142,3193.9132653061224,123120,323.0,13,7273.413265306122,154876,1,2,700
8974785,CLASS,10.9,73,3518,253,3,56,58.7,10,0,10,5.3,37,1953.0,8,16.2,73,0,2,983
4135708,CLASS,20.060606060606062,128,1735,51,0,402,71.12121212121212,33,0,30,7.878787878787879,103,242.5,10,27.939393939393938,177,2,5,20
5516476,CLASS,28.90909090909091,506,1468,17,9,518,57.13636363636363,22,0,21,5.363636363636363,59,79.11111111111111,9,34.27272727272727,506,0,19,1083
6393486,CLASS,20.666666666666668,55,1524,439,3,58,61.333333333333336,3,0,3,1.3333333333333333,3,910.0,2,22.0,55,0,7,207
5190876,CLASS,18.0625,177,2067,114,3,86,57.1875,16,0,15,12.6875,128,355.25,4,30.75,177,0,5,238
7324624,CLASS,208.0,208,1082,2,1,208,18.5,2,0,2,104.0,208,121.0,2,312.0,416,0,1,1077
7066831,CLASS,27.6,39,1102,16,0,69,170.4,5,0,4,13.8,39,1515.0,1,41.4,50,0,1,1021
4734680,CLASS,27.0,80,914,147,1,86,52.0,4,0,4,5.5,13,150.0,4,32.5,80,0,1,326
8568928,CLASS,42.529411764705884,494,2647,51,5,1203,71.19607843137256,51,0,49,18.941176470588236,494,1214.3125,16,61.470588235294116,494,1,2,11
4827886,CLASS,17.46153846153846,70,2786,204,0,70,59.61538461538461,13,0,10,12.076923076923077,70,2761.5,2,29.53846153846154,70,1,4,126
5575053,CLASS,12.142857142857142,42,672,61,0,50,56.0,7,0,7,5.0,14,236.0,5,17.142857142857142,42,0,1,239
7619076,CLASS,47.2,156,150,28,0,216,35.4,5,0,4,4.0,17,206.0,2,51.2,156,0,1,6
6016987,CLASS,49.333333333333336,112,511,104,1,109,27.333333333333332,3,0,3,13.0,35,70.0,2,62.333333333333336,112,0,7,197
3791832,CLASS,106.75,351,1013,161,0,356,19.0,4,0,4,17.75,56,31.666666666666668,3,124.5,351,0,17,367
5573352,CLASS,12.333333333333334,18,162,15,1,32,50.0,3,0,3,1.6666666666666667,5,417.5,2,14.0,18,0,2,117
6013107,CLASS,12.444444444444445,70,973,98,0,65,31.555555555555557,9,0,8,5.222222222222222,17,840.25,4,17.666666666666668,70,0,2,87
8207672,CLASS,222.0,626,1675,221,0,646,63.666666666666664,3,0,3,6.666666666666667,20,377.6666666666667,3,228.66666666666666,626,0,30,1011
4731830,CLASS,30.857142857142858,359,1191,30,5,596,61.035714285714285,28,0,24,9.571428571428571,120,193.93333333333334,15,40.42857142857143,359,0,8,326
6372633,CLASS,11.777777777777779,136,4902,260,16,116,82.11111111111111,18,0,17,5.333333333333333,47,656.625,8,17.11111111111111,136,1,5,207
4600418,CLASS,13.75,51,2302,50,0,51,54.5,4,0,4,1.0,3,34.333333333333336,3,14.75,51,1,3,2101
5270720,CLASS,35.0,68,630,25,1,68,55.0,2,0,2,1.0,2,177.0,2,36.0,68,0,3,579
6171226,CLASS,12.923076923076923,29,1135,69,2,48,48.0,13,0,11,9.23076923076923,25,116.33333333333333,9,22.153846153846153,54,1,2,233
7952037,CLASS,3726.467391304348,77001,455,4,7,147965,44.19565217391305,92,0,48,2118.1521739130435,75898,1380.0,3,5844.619565217391,151796,2,20,17
8934270,CLASS,28.88888888888889,103,3052,291,1,42,98.44444444444444,9,0,9,24.22222222222222,149,736.3333333333334,6,53.111111111111114,157,2,3,427
7777749,CLASS,29.428571428571427,183,826,99,2,184,60.57142857142857,7,0,7,3.142857142857143,6,635.6666666666666,3,32.57142857142857,183,0,7,127
7787478,CLASS,33.5,146,4674,155,3,77,44.72727272727273,22,0,19,30.0,146,2391.0,10,63.5,292,0,10,1264
8793481,CLASS,4079.5,31756,1867,5,23,173575,49.69897959183673,196,0,142,3193.9132653061224,123120,323.0,13,7273.413265306122,154876,1,2,700
7563593,CLASS,66.0,188,1,0,0,171,53.0,3,0,2,9.0,26,3578.3333333333335,3,75.0,188,0,7,0
6629910,CLASS,759.0,759,284,0,0,759,23.0,1,0,1,0.0,0,1.0,1,759.0,759,0,1,284
7988090,CLASS,32.42857142857143,163,1011,115,0,160,40.57142857142857,7,0,7,9.571428571428571,30,133.66666666666666,3,42.0,163,0,15,205
7619908,CLASS,19.161290322580644,321,1207,19,2,331,43.516129032258064,62,0,48,13.82258064516129,205,1905.6666666666667,9,32.983870967741936,321,7,2,2
5437491,CLASS,7.434782608695652,29,3921,156,3,95,84.0,23,0,19,3.3043478260869565,27,933.6,5,10.73913043478261,32,0,4,319
4556869,CLASS,15.9375,93,3279,180,6,116,152.5625,16,0,14,8.6875,93,997.6666666666666,3,24.625,186,0,2,396
7934496,CLASS,31.0,61,3493,271,0,60,96.66666666666667,3,0,2,11.0,32,713.0,1,42.0,63,0,1,2679
6893864,CLASS,40.75,100,602,8,0,154,41.25,4,0,4,2.25,9,9.333333333333334,3,43.0,100,1,6,568
5545552,CLASS,611.625,3483,1573,155,0,4566,117.125,8,0,7,40.875,124,84.16666666666667,6,652.5,3483,0,2,328
7113247,CLASS,906.0,1812,769,33,0,1812,104.0,2,0,2,0.0,0,1328.0,2,906.0,1812,0,8,702
7010604,CLASS,31.4,165,937,87,0,264,49.2,10,0,10,5.0,11,148.83333333333334,6,36.4,173,0,12,63
8944650,CLASS,14.857142857142858,65,380,7,1,65,95.85714285714286,7,0,6,5.571428571428571,18,414.5,2,20.428571428571427,65,0,7,326
7135236,CLASS,13.875,62,1008,94,0,61,40.25,8,0,6,6.25,33,435.0,1,20.125,66,0,7,256
5354848,CLASS,88.14285714285714,297,1209,105,0,262,96.14285714285714,7,0,6,50.714285714285715,282,4294.5,2,138.85714285714286,297,0,10,469
5434262,CLASS,7.190476190476191,32,3921,171,2,96,82.85714285714286,21,0,16,2.619047619047619,17,933.6,5,9.80952380952381,35,0,7,319
5246779,CLASS,43.5,86,1599,151,1,86,118.5,2,0,2,0.5,1,212.0,2,44.0,86,0,2,1297
3813750,CLASS,23.9375,214,1592,61,2,210,44.5625,16,0,12,10.8125,53,738.0,8,34.75,214,1,6,608
4864235,CLASS,102.5,190,571,0,0,204,28.0,2,0,1,0.5,1,1576.0,1,103.0,190,0,1,571
4108183,CLASS,39.13636363636363,335,1353,61,2,630,73.81818181818181,22,0,21,10.5,120,221.75,12,49.63636363636363,335,0,11,0
5845628,CLASS,31.714285714285715,152,4681,327,1,153,97.28571428571429,7,0,7,9.857142857142858,53,12871.0,2,41.57142857142857,152,0,4,2391
9421857,CLASS,17.142857142857142,56,4129,510,1,55,114.0,7,0,7,9.285714285714286,56,3829.0,1,26.428571428571427,56,0,1,556
6066851,CLASS,474.0,474,431,0,0,474,18.0,1,0,1,0.0,0,1.0,1,474.0,474,0,1,431
5692616,CLASS,4.157894736842105,21,4736,222,3,40,84.05263157894737,19,0,14,2.0526315789473686,11,658.1666666666666,6,6.2105263157894735,25,0,1,506
6189879,CLASS,8.642857142857142,58,1135,64,5,26,55.57142857142857,14,0,12,6.785714285714286,26,129.88888888888889,9,15.428571428571429,58,0,3,233
8011549,CLASS,4.615384615384615,22,3959,113,7,68,72.46153846153847,26,0,17,2.0,15,645.7142857142857,7,6.615384615384615,24,1,2,1011
6706164,CLASS,16.428571428571427,62,590,35,1,84,30.285714285714285,7,0,4,4.428571428571429,22,926.0,1,20.857142857142858,62,1,9,344
7035620,CLASS,131.5,258,531,65,0,259,20.0,2,0,2,2.0,4,23.5,2,133.5,258,0,2,400
5994992,CLASS,11.5,20,241,40,0,0,35.5,2,0,2,11.5,23,7.0,1,23.0,43,0,1,160
8443917,CLASS,22.0,59,1808,601,0,59,55.333333333333336,3,0,3,2.3333333333333335,6,246.33333333333334,3,24.333333333333332,59,0,4,5
7195480,CLASS,12.6,38,823,75,0,83,33.4,10,0,10,4.3,15,13.0,8,16.9,38,0,3,68
8575709,CLASS,18.6,118,1404,63,1,141,59.8,15,0,11,9.2,118,1415.9,10,27.8,118,0,13,451
7147207,CLASS,17.4,40,1103,85,0,56,31.8,5,0,4,6.2,16,25.666666666666668,3,23.6,40,0,1,676
6211782,CLASS,6.235294117647059,42,827,38,2,38,44.0,17,0,17,4.0,19,165.0,8,10.235294117647058,42,2,5,170
7124150,CLASS,21.4,45,1263,240,4,56,70.6,5,0,4,10.2,45,20.0,2,31.6,45,0,4,63
5670492,CLASS,15.666666666666666,43,2798,132,0,92,100.5,6,0,6,0.3333333333333333,1,873.3333333333334,3,16.0,43,1,1,2003
4272508,CLASS,22.166666666666668,230,5841,186,3,197,97.54166666666667,24,0,22,13.958333333333334,121,309.7142857142857,7,36.125,244,1,7,1361
7648196,CLASS,25.285714285714285,71,2896,412,1,92,40.714285714285715,7,0,7,12.142857142857142,44,273.6666666666667,3,37.42857142857143,96,0,3,8
4703627,CLASS,7.631578947368421,234,5135,56,5,89,70.80263157894737,76,0,64,6.4605263157894735,169,914.25,4,14.092105263157896,234,4,7,822
4168008,CLASS,39.0,188,3267,214,1,203,65.22222222222223,9,0,9,16.444444444444443,137,2205.0,1,55.44444444444444,274,0,2,1339
5474154,CLASS,25.25,144,3866,184,2,469,84.7,20,0,19,1.8,13,1324.75,4,27.05,144,1,4,170
4285731,CLASS,62.5,125,2279,70,1,125,91.0,2,0,2,0.0,0,314.5,2,62.5,125,1,22,2138
8295012,CLASS,24.5,133,193,24,0,155,56.75,8,0,2,5.125,13,2231.5,2,29.625,133,0,5,0
4536889,CLASS,11.2,34,1251,20,0,0,26.0,5,0,2,11.2,47,112.0,3,22.4,47,0,1,1147
9383985,CLASS,27.2,113,4129,714,1,129,121.0,5,0,5,1.4,6,3829.0,1,28.6,113,0,1,556
4714464,CLASS,7.055555555555555,26,957,29,4,10,50.666666666666664,18,0,16,6.5,67,172.5,4,13.555555555555555,67,6,2,429
8702985,CLASS,24.0,143,4369,593,2,147,39.57142857142857,7,0,6,3.0,15,1982.0,4,27.0,143,0,6,214
3819835,CLASS,39.88059701492537,521,2726,40,11,806,63.850746268656714,67,0,61,27.850746268656717,481,434.6666666666667,15,67.73134328358209,947,2,7,23
7686456,CLASS,21.0,41,41,12,0,41,34.0,2,0,2,0.5,1,1105.0,2,21.5,41,0,3,16
4413114,CLASS,22.0,43,3985,622,0,43,58.5,2,0,2,0.5,1,2944.5,2,22.5,43,0,1,2740
3702984,CLASS,107.0,614,211,35,3,609,14.666666666666666,6,0,6,5.5,17,184.0,2,112.5,614,0,22,0
7139136,CLASS,43.81818181818182,194,2225,149,1,365,104.36363636363636,11,0,10,10.636363636363637,78,62.625,8,54.45454545454545,194,0,8,584
8733390,CLASS,28.0,151,1922,141,1,195,105.42857142857143,7,0,7,0.14285714285714285,1,1429.6,5,28.142857142857142,151,0,15,933
5200864,CLASS,142.0,142,130,0,0,142,86.0,1,0,1,0.0,0,659.0,1,142.0,142,0,7,130
7042338,CLASS,33.5,63,531,65,0,63,20.0,2,0,2,2.0,4,23.5,2,35.5,63,0,2,400
5115119,CLASS,130.55714285714285,2098,3305,34,17,3687,69.01428571428572,70,0,45,77.88571428571429,2009,4113.0,1,208.44285714285715,4018,2,1,878
4937510,CLASS,19.0,52,1529,33,0,54,53.0,5,0,5,8.2,17,5.333333333333333,3,27.2,52,0,5,1360
4639163,CLASS,300.0,979,16,2,0,1152,88.75,4,0,4,12.0,38,158.5,2,312.0,979,1,3,7
7242039,CLASS,24.0,88,1040,248,2,87,54.0,4,0,4,2.25,5,163.75,4,26.25,88,0,6,48
9508358,CLASS,33.5,123,1723,237,0,134,104.25,4,0,4,0.0,0,921.0,3,33.5,123,0,6,774
4415977,CLASS,66.0,66,1091,0,0,66,12.0,1,0,1,0.0,0,495.0,1,66.0,66,0,9,1091
5040765,CLASS,12.428571428571429,62,2509,260,0,62,42.714285714285715,7,0,7,3.5714285714285716,12,7648.0,2,16.0,62,0,1,689
7047050,CLASS,833.5,1667,1363,31,0,1667,30.0,2,0,2,0.0,0,130.5,2,833.5,1667,0,28,1301
7274451,CLASS,61.42857142857143,337,3147,411,0,407,64.71428571428571,7,0,6,3.2857142857142856,10,974.5,2,64.71428571428571,337,0,3,264
7954026,CLASS,2110.2571428571428,57416,118,3,1,66929,22.4,35,0,17,198.0,3458,3444.0,1,2308.2571428571428,57416,0,28,11
6480563,CLASS,23.22222222222222,130,410,28,3,168,73.77777777777777,9,0,8,4.555555555555555,29,141.0,2,27.77777777777778,130,0,2,152
6518021,CLASS,98.16666666666667,541,2741,435,1,542,48.833333333333336,6,0,6,7.833333333333333,24,268.8,5,106.0,541,0,2,129
5368964,CLASS,15.0,92,1614,184,0,48,92.0,8,0,7,9.0,54,5451.0,3,24.0,92,1,4,142
4508554,CLASS,72.5,128,2569,9,0,127,79.5,2,0,2,9.0,18,1713.0,1,81.5,128,0,8,2551
4045146,CLASS,33.744680851063826,873,1744,32,6,687,51.40425531914894,47,0,43,19.127659574468087,194,164.4,10,52.87234042553192,873,3,7,235
6788988,CLASS,18.085714285714285,109,1129,8,3,333,74.48571428571428,35,0,14,8.571428571428571,45,215.5,4,26.65714285714286,109,0,2,835
5775703,CLASS,5.625,38,1532,179,0,37,63.375,8,0,8,1.0,2,7246.0,1,6.625,40,0,5,96
7341316,CLASS,108.0,108,1082,2,1,108,18.5,2,0,2,54.0,108,121.0,2,162.0,216,0,1,1077
9478878,CLASS,28.661971830985916,519,1783,24,5,1209,95.69014084507042,71,0,67,11.633802816901408,117,847.7777777777778,18,40.29577464788732,519,2,75,78
6863627,CLASS,20.0,39,1135,70,0,39,57.5,2,0,2,0.5,1,33.0,1,20.5,39,1,1,994
6639942,CLASS,30.5,115,1456,283,0,116,24.5,4,0,4,1.5,4,35.25,4,32.0,115,0,3,323
5256995,CLASS,19.333333333333332,91,2612,206,2,110,75.66666666666667,6,0,6,1.0,3,216.75,4,20.333333333333332,91,0,7,1371
3908026,CLASS,49.5,99,501,19,0,99,38.5,2,0,2,0.0,0,65.0,1,49.5,99,0,5,462
6935647,CLASS,30.0,59,2240,14,0,58,34.0,2,0,2,1.0,2,67.0,1,31.0,59,0,4,2211
8156464,CLASS,64.375,475,6201,230,2,428,54.0,16,0,10,37.625,428,1063.8333333333333,6,102.0,475,0,3,2521
8974133,CLASS,37.014925373134325,449,2325,25,9,853,53.8955223880597,67,0,47,24.28358208955224,620,2331.285714285714,7,61.298507462686565,1069,4,1,616
6501266,CLASS,21.5,37,604,154,0,38,22.5,2,0,2,2.5,5,170.0,1,24.0,37,0,4,296
7764177,CLASS,25.5,124,917,127,0,125,60.666666666666664,6,0,6,4.666666666666667,16,511.75,4,30.166666666666668,124,0,17,150
6689007,CLASS,10.666666666666666,32,4021,328,2,102,32.833333333333336,12,0,11,2.1666666666666665,18,394.75,4,12.833333333333334,33,0,2,78
8231971,CLASS,62.333333333333336,181,4394,59,0,178,35.666666666666664,3,0,3,3.0,5,1720.3333333333333,3,65.33333333333333,181,0,2,4217
8059396,CLASS,13.666666666666666,40,1579,189,0,41,70.0,3,0,3,0.0,0,248.0,3,13.666666666666666,40,1,4,1011
7851015,CLASS,111.3859649122807,4857,1424,24,5,4567,80.91228070175438,57,0,51,31.263157894736842,671,188.96,25,142.64912280701753,4857,10,4,37
5820518,CLASS,7.733333333333333,56,2929,180,3,74,66.0,15,0,12,2.8,12,890.0,2,10.533333333333333,56,1,3,215
6192331,CLASS,60.25,217,2607,577,0,236,48.5,4,0,3,1.25,3,616.0,3,61.5,217,0,1,296
8149386,CLASS,64.0,64,1882,0,0,64,40.0,1,0,1,0.0,0,11.0,1,64.0,64,0,3,1882
4651467,CLASS,19.866666666666667,297,2232,36,3,341,68.23333333333333,30,0,23,8.5,88,892.1111111111111,9,28.366666666666667,297,1,8,1132
4658287,CLASS,7.7727272727272725,29,3018,115,2,74,56.09090909090909,22,0,20,4.409090909090909,13,869.5555555555555,9,12.181818181818182,29,1,2,475
4612586,CLASS,51.5,102,801,132,0,103,66.5,2,0,2,0.0,0,1660.5,2,51.5,102,0,3,536
6172019,CLASS,32.19230769230769,333,3460,123,3,367,45.57692307692308,26,0,26,18.076923076923077,316,305.73333333333335,15,50.26923076923077,517,0,1,243
7742878,CLASS,15.894736842105264,67,904,45,6,242,143.6315789473684,19,0,15,3.1578947368421053,30,999.0,8,19.05263157894737,97,2,51,45
8412377,CLASS,7.266666666666667,93,4175,139,7,129,60.1,30,0,27,2.966666666666667,50,2691.8,10,10.233333333333333,93,0,11,5
4320152,CLASS,44.10526315789474,1157,3016,72,2,1460,95.8157894736842,38,0,35,5.684210526315789,52,637.375,8,49.78947368421053,1157,4,3,278
4933806,CLASS,13.333333333333334,40,2126,698,0,34,56.333333333333336,3,0,3,2.0,6,1038.0,1,15.333333333333334,46,0,1,32
7168076,CLASS,97.0,98,1106,133,0,98,16.5,2,0,2,48.0,96,13.5,2,145.0,194,0,1,840
6272855,CLASS,25.142857142857142,107,3461,375,1,121,47.0,7,0,7,7.857142857142857,47,608.5,4,33.0,107,0,6,835
3950225,CLASS,30.88888888888889,209,863,39,1,325,66.38888888888889,18,0,18,12.833333333333334,34,269.8333333333333,6,43.72222222222222,209,1,20,149
3940608,CLASS,6.875,33,3457,135,1,33,101.25,8,0,7,2.75,17,1267.0,6,9.625,33,0,1,2377
8109341,CLASS,107.66666666666667,263,1007,104,0,268,57.333333333333336,3,0,3,18.333333333333332,55,301.0,3,126.0,263,0,2,694
5441225,CLASS,98.83333333333333,271,3687,476,4,271,137.5,6,0,6,53.666666666666664,275,434.0,3,152.5,546,0,11,826
6813948,CLASS,52.0,119,1429,293,0,117,60.0,3,0,3,13.0,35,608.0,2,65.0,119,1,7,550
4371663,CLASS,19.22222222222222,129,3985,376,3,127,50.0,9,0,8,5.111111111111111,25,3595.0,3,24.333333333333332,129,0,9,595
4771698,CLASS,31.5,84,991,37,2,84,72.0,4,0,4,10.5,40,35.0,2,42.0,84,0,4,840
6035651,CLASS,95.5,465,1209,39,0,329,51.375,8,0,7,54.375,327,116.0,2,149.875,472,1,2,895
5524586,CLASS,29.25,220,1319,97,0,241,82.58333333333333,12,0,11,9.166666666666666,86,292.4,5,38.416666666666664,220,0,5,155
8278588,CLASS,32.666666666666664,171,1262,133,0,172,52.5,6,0,6,4.0,11,932.0,5,36.666666666666664,171,0,11,459
4616422,CLASS,6.777777777777778,27,1863,44,0,46,65.0,9,0,7,1.6666666666666667,9,1108.6,5,8.444444444444445,27,1,1,1463
5231896,CLASS,31.166666666666668,148,3240,334,0,164,51.166666666666664,6,0,6,3.8333333333333335,8,319.0,4,35.0,148,1,5,1232
5223561,CLASS,15.3125,115,3404,157,3,195,77.625,16,0,12,3.125,15,475.0,7,18.4375,115,3,1,890
5097365,CLASS,43.5,70,1664,55,1,87,54.0,2,0,2,0.0,0,679.5,2,43.5,70,0,2,1553
5667095,CLASS,43.111111111111114,165,1783,107,4,209,42.888888888888886,9,0,6,19.88888888888889,160,163.5,4,63.0,325,0,4,813
8952223,CLASS,39.57142857142857,403,3272,203,2,536,87.0,14,0,14,1.2857142857142858,5,457.4,10,40.857142857142854,403,0,3,427
9161787,CLASS,25.833333333333332,174,5143,148,3,330,49.5,18,0,18,7.5,69,1043.25,4,33.333333333333336,215,2,7,2465
5827363,CLASS,14.052631578947368,94,2929,142,2,124,86.6842105263158,19,0,14,7.526315789473684,48,890.0,2,21.57894736842105,94,3,2,215
8425397,CLASS,8.405405405405405,95,4388,118,6,148,73.27027027027027,37,0,29,4.405405405405405,19,3106.5,8,12.81081081081081,95,4,2,5
7922186,CLASS,6.578947368421052,60,2370,80,6,69,128.8421052631579,19,0,18,2.9473684210526314,19,1900.0,1,9.526315789473685,60,3,1,846
4471173,CLASS,552.2857142857143,2888,2012,284,1,2404,86.14285714285714,7,0,7,208.85714285714286,878,112.33333333333333,6,761.1428571428571,2888,1,23,19
