SampleId,SampleType,LambdaDensity,LinesOfCodeInClass,MethodReferenceDensity,NumberOfAccessorMethods,NumberOfLambdaExpressionsInClass,NumberOfMethodReferencesPerClass,NumberOfMethods,NumberOfMutatorMethods,NumberOfPublicFields,NumberOfPrivateFields,WeightedMethodsPerClass,WeightedMethodsPerClassWithoutAccessorAndMutatorMethods,WeightOfClass,NumberOfPublicMethods,ResponseForClass,NumberOfAnnotations
4697495,CLASS,0.0,10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
5715127,CLASS,0.0,77,1.2987012987012987,0,0,1,6,0,0,7,13,13,1.0,5,32,0
5371806,CLASS,0.0,11,0.0,0,0,0,1,0,0,0,1,1,1.0,0,2,0
8333510,CLASS,0.0,22,0.0,1,0,0,3,0,0,1,3,2,0.6666666666666666,3,8,0
6814400,CLASS,0.0,28,0.0,0,0,0,3,0,0,0,3,3,1.0,3,7,0
9510155,CLASS,0.0,37,0.0,1,0,0,5,4,0,5,5,0,0.0,5,6,0
7341179,CLASS,0.0,105,0.0,1,0,0,7,0,1,2,19,18,0.8571428571428571,5,71,0
9162014,CLASS,0.0,17,0.0,0,0,0,2,0,0,1,4,4,1.0,2,5,0
4687786,CLASS,0.0,147,0.0,9,0,0,15,1,1,1,24,14,0.3333333333333333,15,36,0
7160761,CLASS,0.0,36,0.0,3,0,0,4,0,0,3,4,1,0.25,4,5,0
5004349,CLASS,0.0,10,0.0,0,0,0,1,0,0,0,1,1,1.0,1,3,0
5193317,CLASS,0.0,74,2.7027027027027026,0,0,2,26,0,0,0,28,28,1.0,0,30,0
5948019,CLASS,0.0,21,0.0,0,0,0,2,0,0,1,2,2,1.0,2,5,0
9003172,CLASS,0.0,23,0.0,1,0,0,3,0,0,1,4,3,0.6666666666666666,3,7,0
5596503,CLASS,0.0,614,0.0,2,0,0,28,0,0,5,107,105,0.9285714285714286,17,449,0
7025249,CLASS,0.0,213,0.0,0,0,0,58,0,32,0,58,58,1.0,57,61,0
7619400,CLASS,0.0,52,0.0,0,0,0,4,0,0,2,5,5,1.0,2,23,0
4230466,CLASS,0.0,75,0.0,1,0,0,9,0,0,3,12,11,0.8888888888888888,4,13,0
5990255,CLASS,0.0,239,0.0,23,0,0,46,23,0,23,46,0,0.0,46,47,3
5414165,CLASS,0.0,82,0.0,4,0,0,9,0,1,3,13,9,0.5555555555555556,9,21,0
6772326,CLASS,0.0,62,0.0,0,0,0,6,0,0,5,7,7,1.0,6,34,0
7649261,CLASS,0.0,43,0.0,1,0,0,4,0,0,1,9,8,0.75,4,27,0
9394464,CLASS,0.0,10,0.0,0,0,0,1,0,0,0,1,1,1.0,1,1,0
5983157,CLASS,0.0,112,0.0,2,0,0,18,1,0,2,23,20,0.8333333333333334,18,26,0
7694897,CLASS,0.0,23,0.0,0,0,0,5,0,0,0,5,5,1.0,5,6,0
6927449,CLASS,0.0,24,0.0,1,0,0,2,0,0,0,3,2,0.5,2,5,0
7631100,CLASS,0.0,151,0.0,2,0,0,11,1,0,2,23,20,0.7272727272727273,5,77,0
3975932,CLASS,0.0,32,0.0,1,0,0,4,0,0,2,5,4,0.75,4,13,2
7372146,CLASS,0.0,19,0.0,2,0,0,2,0,0,2,2,0,0.0,2,2,0
8151887,CLASS,0.0,84,0.0,0,0,0,7,0,0,1,13,13,1.0,7,13,0
7144407,CLASS,0.0,164,0.0,4,0,0,16,0,0,4,31,27,0.75,10,31,0
5374719,CLASS,0.0,16,0.0,0,0,0,1,0,0,0,2,2,1.0,1,12,0
3727271,CLASS,0.0,1046,0.0,1,0,0,116,0,0,1,230,229,0.9913793103448276,115,228,0
4757534,CLASS,0.0,249,0.40160642570281124,0,0,1,13,0,0,10,51,51,1.0,2,120,0
8736543,CLASS,0.0,50,0.0,4,0,0,7,0,0,2,8,4,0.42857142857142855,7,13,0
4686609,CLASS,0.0,17,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
8024350,CLASS,0.0,51,0.0,1,0,0,9,0,0,2,9,8,0.8888888888888888,9,24,0
9491785,CLASS,0.0,18,0.0,1,0,0,2,0,0,1,3,2,0.5,2,3,0
4465870,CLASS,0.0,26,0.0,1,0,0,2,0,0,0,2,1,0.5,1,3,0
7935629,CLASS,0.0,58,0.0,3,0,0,11,0,0,0,14,11,0.7272727272727273,3,21,0
7558740,CLASS,0.0,54,0.0,1,0,0,9,1,0,2,10,8,0.7777777777777778,8,20,0
5327402,CLASS,0.0,79,0.0,1,0,0,3,0,0,4,13,12,0.6666666666666666,2,33,0
7544867,CLASS,0.0,66,0.0,6,0,0,9,0,0,0,16,10,0.3333333333333333,0,36,0
8674484,CLASS,0.0,124,0.0,4,0,0,13,1,0,4,30,25,0.6153846153846154,9,45,4
3759000,CLASS,0.0,27,0.0,2,0,0,3,0,0,0,4,2,0.3333333333333333,3,3,0
4435545,CLASS,0.0,73,0.0,5,0,0,10,5,0,5,10,0,0.0,10,10,18
8192330,CLASS,0.0,26,0.0,0,0,0,3,2,0,2,5,3,0.3333333333333333,3,5,0
7265565,CLASS,0.0,85,0.0,0,0,0,17,0,0,0,20,20,1.0,13,40,0
7455167,CLASS,0.0,24,0.0,0,0,0,1,0,0,3,1,1,1.0,1,2,2
8271551,CLASS,0.0,18,0.0,0,0,0,4,0,0,0,4,4,1.0,4,11,0
7391521,CLASS,7.526881720430108,93,2.150537634408602,2,7,2,15,0,1,3,15,13,0.8666666666666667,13,41,5
7268617,CLASS,0.0,107,0.0,9,0,0,18,9,0,9,18,0,0.0,18,18,12
5793029,CLASS,0.0,95,0.0,3,0,0,10,1,0,3,18,13,0.6,8,22,0
5447313,CLASS,0.0,70,0.0,7,0,0,14,7,0,6,14,0,0.0,14,14,0
4857404,CLASS,0.0,55,0.0,0,0,0,7,2,0,6,7,5,0.7142857142857143,7,15,0
3789205,CLASS,0.0,184,0.0,1,0,0,16,0,0,4,46,45,0.9375,1,35,0
7513555,CLASS,0.0,68,0.0,0,0,0,8,0,1,0,14,14,1.0,8,35,0
8978233,CLASS,0.0,15,0.0,1,0,0,1,0,0,0,1,0,0.0,0,1,0
4750918,CLASS,0.0,44,0.0,0,0,0,2,0,0,2,6,6,1.0,2,19,2
7236147,CLASS,0.0,60,0.0,2,0,0,7,0,0,1,10,8,0.7142857142857143,6,23,0
5722403,CLASS,0.0,176,0.0,4,0,0,11,0,5,8,20,16,0.6363636363636364,9,50,0
4486761,CLASS,0.0,40,0.0,2,0,0,5,0,0,2,6,4,0.6,5,11,0
5580284,CLASS,0.0,131,0.0,4,0,0,16,0,0,4,24,20,0.75,15,75,0
4087381,CLASS,0.0,59,0.0,1,0,0,4,0,0,0,13,12,0.75,1,20,0
4239788,CLASS,0.0,18,0.0,0,0,0,6,0,0,0,6,6,1.0,0,6,0
5519299,CLASS,0.0,98,0.0,1,0,0,7,1,0,3,19,17,0.7142857142857143,3,74,0
8271042,CLASS,0.0,18,0.0,1,0,0,1,0,0,0,1,0,0.0,1,1,0
9476422,CLASS,0.0,69,0.0,1,0,0,4,0,0,6,10,9,0.75,4,32,0
3763847,CLASS,0.0,70,0.0,9,0,0,9,0,0,0,9,0,0.0,9,9,9
4068444,CLASS,0.8958566629339306,1786,0.0,10,16,0,128,2,0,53,302,289,0.90625,74,631,23
6259739,CLASS,0.0,35,0.0,0,0,0,2,0,0,0,7,7,1.0,2,4,0
9439755,CLASS,0.0,12,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
7968650,CLASS,0.0,13,0.0,0,0,0,2,0,0,0,3,3,1.0,0,3,0
4487855,CLASS,0.0,14,0.0,0,0,0,4,0,0,0,4,4,1.0,4,4,0
7976979,CLASS,0.0,106,0.0,7,0,0,9,0,0,0,18,11,0.2222222222222222,7,9,0
7799218,CLASS,0.0,346,0.0,27,0,0,57,27,0,0,60,6,0.05263157894736842,57,57,30
8187474,CLASS,0.0,48,0.0,0,0,0,3,0,0,0,6,6,1.0,0,32,0
9394449,CLASS,0.0,244,0.0,0,0,0,13,0,1,13,52,52,1.0,12,50,0
8564748,CLASS,0.0,51,0.0,0,0,0,3,0,0,0,12,12,1.0,1,29,0
4572175,CLASS,0.0,10,0.0,0,0,0,2,0,0,0,2,2,1.0,2,4,0
8912820,CLASS,0.0,102,0.0,3,0,0,7,3,5,0,11,5,0.14285714285714285,7,37,0
5421299,CLASS,0.0,11,0.0,0,0,0,1,0,1,0,1,1,1.0,1,3,1
7722604,CLASS,0.0,129,0.0,6,0,0,14,0,0,1,25,19,0.5714285714285714,14,24,0
4302405,CLASS,0.0,27,0.0,0,0,0,2,0,0,1,4,4,1.0,1,5,0
6483071,CLASS,0.0,553,0.0,9,0,0,40,11,0,23,111,87,0.5,24,211,0
9171873,CLASS,0.0,21,0.0,2,0,0,3,0,0,0,3,1,0.3333333333333333,3,3,0
5558410,CLASS,0.0,168,0.0,1,0,0,21,0,0,0,22,21,0.9523809523809523,16,122,0
9203767,CLASS,0.0,28,0.0,0,0,0,1,0,0,1,3,3,1.0,0,17,0
5192134,CLASS,11.11111111111111,9,0.0,0,1,0,2,0,0,0,2,2,1.0,0,3,0
4109372,CLASS,0.0,40,0.0,0,0,0,1,0,0,2,2,2,1.0,1,2,0
7406616,CLASS,0.0,158,0.0,0,0,0,14,0,0,0,41,41,1.0,7,20,0
7336602,CLASS,0.0,57,0.0,2,0,0,6,2,0,0,9,5,0.3333333333333333,6,18,0
7348825,CLASS,0.0,32,0.0,1,0,0,3,1,0,0,5,3,0.3333333333333333,3,8,0
4050604,CLASS,0.0,7,0.0,0,0,0,1,0,0,0,1,1,1.0,0,6,0
9141639,CLASS,0.0,25,0.0,4,0,0,4,0,0,1,4,0,0.0,4,4,0
6807935,CLASS,0.0,237,0.0,4,0,0,26,4,0,3,46,34,0.6923076923076923,23,49,0
5773565,CLASS,0.0,24,0.0,1,0,0,3,1,0,2,3,1,0.3333333333333333,3,3,0
7959083,CLASS,0.0,261,0.0,6,0,0,33,3,0,7,54,45,0.7272727272727273,28,83,0
5732513,CLASS,0.0,21,0.0,0,0,0,1,0,0,0,3,3,1.0,1,10,0
5828122,CLASS,0.0,46,0.0,3,0,0,5,0,0,3,7,4,0.4,4,9,0
5699641,CLASS,0.0,357,0.0,0,0,0,41,0,0,6,73,73,1.0,30,222,0
6032883,CLASS,0.0,29,0.0,0,0,0,2,0,0,0,5,5,1.0,1,15,0
4515721,CLASS,0.0,212,0.0,0,0,0,6,0,7,1,42,42,1.0,5,97,0
7301167,CLASS,0.0,27,0.0,3,0,0,3,0,0,3,3,0,0.0,3,3,0
4154409,CLASS,0.0,70,0.0,0,0,0,8,0,1,0,13,13,1.0,7,30,0
8902780,CLASS,0.0,102,0.0,0,0,0,50,0,0,0,50,50,1.0,0,50,0
4844449,CLASS,0.0,14,0.0,1,0,0,1,0,0,2,1,0,0.0,1,1,0
7357395,CLASS,0.0,148,0.0,0,0,0,9,0,0,5,28,28,1.0,5,77,0
7454098,CLASS,0.0,26,0.0,1,0,0,2,0,0,1,2,1,0.5,2,15,0
7511055,CLASS,0.0,43,0.0,0,0,0,5,0,0,0,11,11,1.0,3,22,0
5682673,CLASS,0.0,71,0.0,0,0,0,3,0,0,1,18,18,1.0,0,32,0
9453144,CLASS,0.0,107,0.0,4,0,0,8,0,2,5,15,11,0.5,8,40,0
5464286,CLASS,0.3460207612456747,289,0.0,4,1,0,22,0,0,14,45,41,0.8181818181818182,12,113,0
4780738,CLASS,0.0,442,0.0,0,0,0,16,4,3,2,129,123,0.75,5,34,0
7659113,CLASS,0.0,10,0.0,0,0,0,1,0,0,0,2,2,1.0,1,7,0
4205773,CLASS,0.0,35,0.0,4,0,0,5,0,0,3,6,1,0.2,5,7,0
4169376,CLASS,0.0,64,0.0,0,0,0,7,0,0,2,13,13,1.0,1,21,0
5837941,CLASS,0.0,113,0.0,9,0,0,19,8,0,11,21,3,0.10526315789473684,19,29,0
5441269,CLASS,0.0,41,0.0,0,0,0,2,0,0,4,7,7,1.0,2,5,0
5403342,CLASS,0.0,241,0.0,0,0,0,7,0,0,0,10,10,1.0,7,266,0
6982865,CLASS,0.0,15,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
8290693,CLASS,0.0,108,0.0,12,0,0,13,0,0,10,14,2,0.07692307692307693,13,17,0
4479629,CLASS,0.0,13,0.0,0,0,0,1,0,0,0,3,3,1.0,1,8,0
8731323,CLASS,0.0,26,0.0,0,0,0,2,0,0,0,5,5,1.0,2,9,0
8974785,CLASS,0.0,26,0.0,0,0,0,3,0,0,0,5,5,1.0,0,11,0
4135708,CLASS,0.0,11,0.0,0,0,0,1,0,0,0,2,2,1.0,1,7,0
5516476,CLASS,0.0,295,0.0,0,0,0,23,0,0,18,50,50,1.0,14,276,0
5190876,CLASS,0.0,40,0.0,0,0,0,1,0,0,0,6,6,1.0,1,33,0
7324624,CLASS,0.0,110,0.0,7,0,0,15,7,0,0,19,5,0.06666666666666667,15,27,0
7066831,CLASS,0.0,16,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
4734680,CLASS,0.0,45,0.0,0,0,0,3,0,0,4,5,5,1.0,1,15,0
8568928,CLASS,0.0,97,0.0,0,0,0,5,0,0,0,13,13,1.0,4,26,0
4827886,CLASS,0.0,35,0.0,1,0,0,5,0,0,1,5,4,0.8,4,7,0
5575053,CLASS,0.0,32,0.0,3,0,0,6,3,0,3,6,0,0.0,6,6,0
7619076,CLASS,0.0,47,2.127659574468085,1,0,1,4,1,0,2,4,2,0.5,4,29,0
6016987,CLASS,0.0,71,0.0,0,0,0,7,0,0,0,16,16,1.0,6,62,0
3791832,CLASS,0.0,317,0.0,25,0,0,55,3,0,6,65,37,0.4909090909090909,53,90,0
5573352,CLASS,0.0,11,0.0,0,0,0,1,0,0,0,1,1,1.0,0,1,0
6013107,CLASS,0.0,13,0.0,0,0,0,1,0,0,1,1,1,1.0,1,3,0
8207672,CLASS,0.0,59,0.0,4,0,0,11,0,0,0,15,11,0.6363636363636364,9,24,0
4731830,CLASS,0.0,53,0.0,0,0,0,2,0,0,0,10,10,1.0,1,44,0
4600418,CLASS,0.0,13,0.0,1,0,0,2,0,0,0,2,1,0.5,1,4,0
5270720,CLASS,0.0,24,0.0,0,0,0,1,0,0,3,2,2,1.0,1,4,0
6171226,CLASS,0.0,16,0.0,0,0,0,1,0,0,2,1,1,1.0,1,6,0
7952037,CLASS,0.0,843,0.0,0,0,0,42,0,0,7,212,212,1.0,37,240,0
8934270,CLASS,0.0,10,0.0,0,0,0,4,0,0,0,4,4,1.0,0,4,0
7777749,CLASS,0.0,123,0.0,1,0,0,18,0,0,3,25,24,0.9444444444444444,16,51,0
7787478,CLASS,0.0,45,0.0,0,0,0,5,0,0,0,6,6,1.0,5,24,0
8793481,CLASS,0.0,48,0.0,0,0,0,2,0,0,0,11,11,1.0,2,19,0
7563593,CLASS,0.0,17,0.0,0,0,0,1,0,0,2,1,1,1.0,1,4,0
6629910,CLASS,0.0,114,0.0,0,0,0,3,0,0,19,27,27,1.0,3,28,0
7988090,CLASS,2.727272727272727,110,0.0,0,3,0,8,0,0,3,17,17,1.0,2,51,3
7619908,CLASS,0.0,17,0.0,0,0,0,3,0,0,0,3,3,1.0,3,3,0
5437491,CLASS,0.0,15,0.0,0,0,0,3,0,0,0,3,3,1.0,3,3,0
4556869,CLASS,0.0,68,0.0,1,0,0,4,0,0,0,12,11,0.75,4,26,0
7934496,CLASS,0.0,14,0.0,0,0,0,0,0,1,0,0,0,0,0,2,0
6893864,CLASS,0.0,92,0.0,2,0,0,5,0,5,3,14,12,0.6,4,33,0
5545552,CLASS,0.0,38,0.0,0,0,0,2,0,0,0,6,6,1.0,2,18,0
7113247,CLASS,0.0,19,0.0,2,0,0,2,0,0,1,2,0,0.0,2,3,0
7010604,CLASS,0.0,95,0.0,0,0,0,4,0,0,18,8,8,1.0,2,75,1
8944650,CLASS,0.0,32,0.0,0,0,0,4,0,0,1,6,6,1.0,4,14,0
7135236,CLASS,3.3333333333333335,30,3.3333333333333335,0,1,1,1,0,0,4,4,4,1.0,0,8,0
5354848,CLASS,0.0,98,0.0,6,0,0,15,7,0,0,17,4,0.13333333333333333,15,15,11
5434262,CLASS,6.666666666666667,45,0.0,0,3,0,9,0,0,0,9,9,1.0,6,12,0
5246779,CLASS,0.0,36,0.0,0,0,0,2,0,0,0,14,14,1.0,2,4,0
3813750,CLASS,0.0,107,0.0,3,0,0,13,0,0,5,18,15,0.7692307692307693,12,51,0
4864235,CLASS,0.0,11,0.0,0,0,0,1,0,0,0,1,1,1.0,1,2,0
4108183,CLASS,0.4854368932038835,206,0.0,2,1,0,35,0,2,5,44,42,0.9428571428571428,21,71,0
5845628,CLASS,0.0,116,0.0,2,0,0,21,0,0,0,23,21,0.9047619047619048,20,38,0
9421857,CLASS,0.0,12,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
6066851,CLASS,0.0,13,0.0,1,0,0,1,0,0,1,1,0,0.0,1,1,0
5692616,CLASS,0.0,10,0.0,1,0,0,2,0,0,0,2,1,0.5,1,2,0
6189879,CLASS,0.0,17,0.0,0,0,0,6,0,0,0,6,6,1.0,6,6,0
8011549,CLASS,0.0,32,0.0,0,0,0,4,0,0,1,8,8,1.0,4,6,0
6706164,CLASS,0.0,42,0.0,1,0,0,4,0,0,0,10,9,0.75,4,13,0
7035620,CLASS,0.0,13,0.0,1,0,0,2,0,0,1,3,2,0.5,2,4,0
5994992,CLASS,0.0,48,0.0,0,0,0,2,0,0,0,8,8,1.0,1,30,0
8443917,CLASS,0.0,24,0.0,0,0,0,1,0,0,0,4,4,1.0,1,19,0
7195480,CLASS,0.0,24,0.0,0,0,0,3,1,0,1,3,2,0.6666666666666666,3,14,0
8575709,CLASS,0.0,60,0.0,1,0,0,7,0,6,1,11,10,0.8571428571428571,6,23,2
7147207,CLASS,0.0,32,0.0,3,0,0,6,3,0,3,6,0,0.0,6,6,0
6211782,CLASS,12.5,8,0.0,0,1,0,0,0,0,0,0,0,0,0,8,0
7124150,CLASS,0.0,8,0.0,0,0,0,1,0,0,0,1,1,1.0,1,10,0
5670492,CLASS,0.0,12,0.0,0,0,0,1,0,0,0,1,1,1.0,1,3,0
4272508,CLASS,0.0,70,0.0,0,0,0,2,0,0,1,8,8,1.0,2,46,0
7648196,CLASS,0.0,24,0.0,0,0,0,1,0,0,2,2,2,1.0,1,4,0
4703627,CLASS,0.0,25,0.0,0,0,0,1,0,0,1,1,1,1.0,0,9,0
4168008,CLASS,0.0,118,0.0,0,0,0,7,0,0,6,24,24,1.0,5,58,0
5474154,CLASS,0.0,13,0.0,0,0,0,1,0,0,1,1,1,1.0,1,2,0
4285731,CLASS,0.0,85,0.0,3,0,0,10,0,0,4,14,11,0.7,6,25,0
8295012,CLASS,0.0,19,10.526315789473685,0,0,2,2,0,0,0,3,3,1.0,1,12,0
4536889,CLASS,0.0,17,0.0,0,0,0,1,0,0,1,1,1,1.0,1,2,0
9383985,CLASS,0.0,51,0.0,0,0,0,7,0,0,1,10,10,1.0,5,13,0
4714464,CLASS,0.0,14,0.0,0,0,0,6,0,0,0,6,6,1.0,0,6,0
3819835,CLASS,0.0,56,0.0,0,0,0,6,2,0,3,10,8,0.6666666666666666,4,14,0
7686456,CLASS,0.0,24,0.0,1,0,0,2,0,0,2,4,3,0.5,2,5,0
4413114,CLASS,0.0,23,0.0,2,0,0,4,2,0,2,4,0,0.0,4,4,0
3702984,CLASS,0.0,581,0.0,0,0,0,35,0,0,12,133,133,1.0,2,113,0
7139136,CLASS,0.0,175,0.0,5,0,0,11,0,0,6,33,28,0.5454545454545454,8,52,0
8733390,CLASS,0.0,67,0.0,2,0,0,8,0,0,0,11,9,0.75,7,17,0
5200864,CLASS,0.0,91,0.0,10,0,0,16,6,0,9,16,0,0.0,16,18,0
7042338,CLASS,0.0,36,0.0,1,0,0,2,0,0,1,9,8,0.5,2,12,0
5115119,CLASS,0.0,29,0.0,0,0,0,1,0,0,5,1,1,1.0,1,6,0
4937510,CLASS,0.0,25,0.0,1,0,0,2,0,0,1,3,2,0.5,2,9,0
4639163,CLASS,0.0,18,0.0,0,0,0,1,0,0,3,1,1,1.0,0,2,0
7242039,CLASS,0.0,34,0.0,0,0,0,4,0,0,0,6,6,1.0,4,15,0
9508358,CLASS,0.0,98,0.0,5,0,0,17,0,0,2,17,12,0.7058823529411765,15,20,0
4415977,CLASS,0.0,34,0.0,0,0,0,6,0,0,0,7,7,1.0,6,16,0
5040765,CLASS,0.0,46,0.0,3,0,0,6,0,0,1,7,4,0.5,5,10,0
7047050,CLASS,0.0,1174,0.0,4,0,0,78,0,2,16,256,252,0.9487179487179487,41,554,0
7274451,CLASS,0.0,337,0.0,0,0,0,18,0,0,14,74,74,1.0,0,128,0
7954026,CLASS,0.0,817,0.0,2,0,0,44,0,0,1,223,221,0.9545454545454546,41,251,0
6480563,CLASS,0.0,135,0.0,12,0,0,26,11,0,13,27,4,0.11538461538461539,26,28,0
6518021,CLASS,0.0,14,0.0,0,0,0,1,0,0,1,1,1,1.0,1,4,0
5368964,CLASS,0.0,21,0.0,1,0,0,3,1,0,1,4,2,0.3333333333333333,3,9,0
4508554,CLASS,0.0,41,0.0,0,0,0,3,0,0,1,7,7,1.0,1,19,0
4045146,CLASS,0.0,92,0.0,2,0,0,7,0,0,4,9,7,0.7142857142857143,7,34,0
6788988,CLASS,0.0,89,0.0,2,0,0,7,0,0,9,12,10,0.7142857142857143,5,27,0
5775703,CLASS,0.0,87,0.0,7,0,0,13,5,0,7,16,4,0.07692307692307693,13,29,0
7341316,CLASS,0.0,50,0.0,3,0,0,7,3,0,0,7,1,0.14285714285714285,7,12,0
9478878,CLASS,0.0,874,0.0,3,0,0,61,1,5,22,141,137,0.9344262295081968,39,358,0
6863627,CLASS,0.0,12,0.0,1,0,0,2,0,0,0,2,1,0.5,2,3,0
6639942,CLASS,0.0,75,0.0,1,0,0,6,0,3,4,12,11,0.8333333333333334,0,16,0
5256995,CLASS,0.0,42,0.0,1,0,0,4,0,0,1,6,5,0.75,4,14,0
3908026,CLASS,0.0,30,0.0,5,0,0,9,0,0,0,9,4,0.4444444444444444,0,9,0
6935647,CLASS,0.0,14,0.0,0,0,0,1,0,0,0,1,1,1.0,1,9,0
8156464,CLASS,0.0,220,0.0,2,0,0,25,0,0,0,40,38,0.92,6,46,0
8974133,CLASS,0.0,15,0.0,1,0,0,1,0,0,0,1,0,0.0,1,2,0
6501266,CLASS,0.0,16,0.0,1,0,0,1,0,0,1,1,0,0.0,1,2,0
7764177,CLASS,0.0,79,0.0,0,0,0,6,0,0,6,10,10,1.0,6,36,0
8231971,CLASS,0.0,78,0.0,0,0,0,4,0,0,0,15,15,1.0,4,42,0
8059396,CLASS,0.0,20,0.0,0,0,0,1,0,0,1,3,3,1.0,1,8,0
7851015,CLASS,0.0,28,0.0,1,0,0,3,0,0,2,6,5,0.6666666666666666,3,3,0
5820518,CLASS,0.0,38,0.0,1,0,0,3,0,0,0,8,7,0.6666666666666666,3,13,0
8149386,CLASS,0.0,28,0.0,0,0,0,1,0,0,1,4,4,1.0,1,22,0
4651467,CLASS,0.0,24,0.0,2,0,0,3,0,0,1,3,1,0.3333333333333333,3,5,0
4658287,CLASS,0.0,14,0.0,0,0,0,1,0,0,1,1,1,1.0,1,3,0
4612586,CLASS,0.0,37,0.0,4,0,0,4,0,0,5,4,0,0.0,4,7,1
7742878,CLASS,0.0,236,0.0,16,0,0,32,0,0,7,43,27,0.5,32,53,0
8412377,CLASS,0.0,81,0.0,2,0,0,9,1,0,1,16,13,0.6666666666666666,6,30,0
4320152,CLASS,0.0,56,0.0,1,0,0,3,0,0,7,9,8,0.6666666666666666,3,8,0
4933806,CLASS,0.0,14,0.0,0,0,0,1,0,0,0,1,1,1.0,1,4,0
7168076,CLASS,0.0,42,0.0,4,0,0,8,4,0,4,8,0,0.0,8,8,0
3950225,CLASS,0.9345794392523364,214,0.0,0,2,0,10,0,0,8,43,43,1.0,3,97,0
3940608,CLASS,0.0,9,0.0,0,0,0,1,0,0,0,1,1,1.0,0,9,0
8109341,CLASS,0.0,50,0.0,8,0,0,8,0,0,8,8,0,0.0,8,24,0
5441225,CLASS,0.0,114,0.0,2,0,0,6,1,0,5,18,15,0.5,3,60,0
6813948,CLASS,0.0,59,0.0,0,0,0,8,0,0,4,10,10,1.0,6,29,0
4371663,CLASS,0.0,73,0.0,0,0,0,3,0,0,0,19,19,1.0,1,25,0
4771698,CLASS,0.0,60,0.0,4,0,0,9,0,0,3,9,5,0.5555555555555556,4,10,0
6035651,CLASS,0.0,157,0.0,0,0,0,8,0,0,2,36,36,1.0,1,81,0
5524586,CLASS,0.0,176,0.0,7,0,0,19,7,0,1,50,36,0.2631578947368421,19,42,11
8278588,CLASS,0.0,68,1.4705882352941178,1,0,1,5,0,1,3,9,8,0.8,3,22,0
4616422,CLASS,0.0,18,0.0,1,0,0,1,0,0,1,1,0,0.0,1,1,0
5231896,CLASS,0.0,70,0.0,0,0,0,3,0,0,2,15,15,1.0,2,23,0
5223561,CLASS,0.0,14,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
5097365,CLASS,0.0,23,0.0,2,0,0,4,0,0,0,4,2,0.5,4,5,0
5667095,CLASS,0.0,119,0.0,1,0,0,8,0,4,13,18,17,0.875,6,164,0
8952223,CLASS,0.0,46,0.0,4,0,0,7,2,0,3,13,5,0.14285714285714285,7,7,0
9161787,CLASS,0.0,116,0.0,0,0,0,4,0,0,6,12,12,1.0,2,46,0
5827363,CLASS,0.0,76,0.0,2,0,0,3,0,0,2,18,16,0.3333333333333333,3,55,0
8425397,CLASS,0.0,120,0.0,0,0,0,12,0,0,1,25,25,1.0,12,41,0
4471173,CLASS,0.0,16,0.0,0,0,0,7,0,0,0,7,7,1.0,0,7,0
7450485,CLASS,0.0,63,0.0,0,0,0,2,0,0,4,9,9,1.0,1,32,0
7032722,CLASS,0.0,140,0.0,1,0,0,3,0,0,9,51,50,0.6666666666666666,1,101,0
7942055,CLASS,0.0,32,0.0,0,0,0,1,0,0,1,6,6,1.0,1,9,0
5728323,CLASS,0.0,69,0.0,1,0,0,7,0,0,6,8,7,0.8571428571428571,3,14,0
8164457,CLASS,0.0,99,0.0,0,0,0,10,0,0,0,12,12,1.0,10,22,0
5575320,CLASS,10.256410256410257,39,0.0,0,4,0,0,0,0,0,0,0,0,0,8,0
5805223,CLASS,0.0,235,0.0,3,0,0,23,2,0,15,35,30,0.782608695652174,16,78,0
6464966,CLASS,0.0,34,0.0,0,0,0,1,0,0,0,9,9,1.0,1,3,0
5902872,CLASS,0.0,25,0.0,0,0,0,3,0,0,1,4,4,1.0,3,4,0
4400338,CLASS,0.0,16,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
8986119,CLASS,0.0,32,0.0,0,0,0,1,0,0,2,4,4,1.0,1,6,0
5457134,CLASS,0.0,8,0.0,0,0,0,1,0,0,0,1,1,1.0,1,3,0
8256644,CLASS,0.0,243,0.0,2,0,0,7,0,14,0,20,18,0.7142857142857143,6,70,0
4999218,CLASS,0.0,131,0.0,9,0,0,27,0,0,0,27,18,0.6666666666666666,27,53,0
9357604,CLASS,0.0,354,0.0,1,0,0,28,0,0,14,92,91,0.9642857142857143,23,101,0
5655437,CLASS,0.0,56,0.0,0,0,0,3,0,0,3,7,7,1.0,3,4,0
5317907,CLASS,0.0,19,0.0,1,0,0,2,0,0,0,4,3,0.5,2,9,0
8003697,CLASS,0.0,39,0.0,6,0,0,6,0,0,6,6,0,0.0,6,18,0
6753599,CLASS,0.0,109,0.0,4,0,0,17,0,2,0,21,17,0.7647058823529411,17,30,0
8526483,CLASS,0.0,29,0.0,0,0,0,1,0,0,1,5,5,1.0,1,17,0
