id,LambdaDensity,LinesOfCodeInClass,MethodReferenceDensity,NumberOfAccessorMethods,NumberOfLambdaExpressionsInClass,NumberOfMethodReferencesPerClass,NumberOfMethods,NumberOfMutatorMethods,NumberOfPublicFields,NumberOfPrivateFields,WeightedMethodsPerClass,WeightedMethodsPerClassWithoutAccessorAndMutatorMethods,WeightOfClass,NumberOfPublicMethods,ResponseForClass,NumberOfAnnotations,NumberOfBugFixes,MeanCommitMessageLength,NumberOfRevisions,DaysWithCommits,NumberOfRefactorings,Severity
1421,0.0,48,0.0,2,0,0,6,0,0,2,8,6,0.6666666666666666,4,20,0,0,77.0,2,2,0,0
1422,0.0,56,0.0,1,0,0,7,0,0,0,11,10,0.8571428571428571,7,9,0,2,56.0,4,4,0,0
1423,0.0,14,0.0,0,0,0,2,0,1,0,2,2,1.0,2,4,0,0,40.375,16,16,0,0
1424,0.0,258,0.0,14,0,0,32,4,1,7,44,26,0.4375,32,60,0,0,99.0,9,9,2,1
1425,0.0,20,0.0,0,0,0,9,0,0,0,9,9,1.0,0,9,0,0,64.75,4,4,0,0
1426,0.0,24,0.0,0,0,0,1,0,0,0,4,4,1.0,0,7,0,18,80.625,24,24,1,0
1427,0.0,110,0.0,2,0,0,8,0,0,4,18,16,0.75,4,53,0,2,45.25,12,9,0,0
1428,0.0,14,0.0,0,0,0,1,0,0,1,2,2,1.0,1,11,0,2,79.0,5,5,0,0
1429,0.0,17,0.0,0,0,0,1,0,0,0,2,2,1.0,1,1,0,0,16.0,13,13,0,0
1430,0.0,16,0.0,0,0,0,7,0,0,0,7,7,1.0,7,7,0,3,161.8,15,15,4,0
1431,0.0,9,0.0,0,0,0,1,0,0,0,3,3,1.0,1,15,0,4,89.0,32,26,0,0
1432,0.0,75,0.0,1,0,0,8,1,0,0,15,12,0.75,7,15,0,0,40.0,4,4,0,1
1433,0.0,68,0.0,6,0,0,7,0,0,2,7,1,0.1428571428571428,0,10,0,1,150.21428571428572,14,14,1,0
1434,0.0,69,0.0,5,0,0,9,1,0,3,10,4,0.3333333333333333,9,30,0,5,96.6153846153846,13,9,1,0
1435,0.0,46,0.0,1,0,0,7,1,1,0,9,7,0.7142857142857143,7,9,1,1,45.10714285714285,28,17,0,1
1436,0.0,108,0.0,4,0,0,14,0,0,2,15,11,0.7142857142857143,4,33,0,0,87.04545454545455,22,14,1,0
1437,0.0,20,0.0,2,0,0,3,1,0,2,3,0,0.0,3,3,0,5,87.36111111111111,36,30,2,0
1438,7.142857142857143,14,0.0,0,1,0,1,0,0,0,2,2,1.0,0,4,0,0,40.09090909090909,11,8,1,0
1439,0.0,34,0.0,0,0,0,2,0,0,4,4,4,1.0,1,18,0,1,57.333333333333336,3,2,0,0
1440,0.0,62,0.0,1,0,0,2,0,0,0,15,14,0.5,2,43,0,0,55.5,2,2,0,0
1441,0.0,19,0.0,0,0,0,1,0,0,1,3,3,1.0,0,7,0,0,54.625,16,12,4,0
1442,2.272727272727273,88,1.1363636363636365,1,2,1,20,0,0,1,20,19,0.95,20,23,0,3,49.125,8,7,0,0
1443,0.0,26,0.0,0,0,0,2,0,0,0,6,6,1.0,1,5,0,2,102.33333333333331,3,1,0,0
1444,0.0,26,0.0,0,0,0,2,0,0,1,6,6,1.0,2,2,0,14,110.9,40,36,1,0
1445,0.0,84,0.0,5,0,0,10,2,0,2,21,14,0.3,10,12,0,2,73.05882352941177,17,17,0,0
1446,0.0,86,0.0,1,0,0,8,0,0,5,9,8,0.875,7,26,0,0,30.5,2,2,0,0
1447,0.0,33,0.0,2,0,0,3,0,0,3,5,3,0.3333333333333333,3,5,3,0,59.72727272727273,11,8,1,0
1448,0.0,48,0.0,0,0,0,2,0,0,0,5,5,1.0,1,34,0,0,47.4,5,5,0,0
1449,0.0,134,0.0,8,0,0,18,3,0,11,26,15,0.3888888888888889,11,19,1,3,63.56521739130435,23,21,2,2
1450,0.0,35,0.0,4,0,0,4,0,0,3,4,0,0.0,4,4,0,1,55.9,10,10,0,1
1451,0.0,36,0.0,0,0,0,1,0,0,3,5,5,1.0,1,12,0,1,70.07407407407408,27,24,5,0
1452,0.0,253,0.0,8,0,0,24,5,2,6,42,29,0.4583333333333333,22,79,0,3,98.1,30,28,2,0
1453,0.0,24,0.0,1,0,0,3,0,0,0,4,3,0.6666666666666666,3,4,0,1,38.77777777777778,18,13,0,0
1454,0.0,181,0.0,2,0,0,9,0,0,0,29,27,0.7777777777777778,0,70,0,0,124.625,8,8,0,0
1455,0.0,48,0.0,3,0,0,4,0,0,2,7,4,0.25,1,10,0,0,60.0,1,1,0,0
1456,0.0,39,0.0,2,0,0,7,0,1,0,7,5,0.7142857142857143,7,17,0,1,73.23076923076923,13,13,0,0
1457,0.0,17,0.0,1,0,0,2,0,0,1,2,1,0.5,2,2,0,53,78.56666666666666,60,52,0,0
1458,0.0,15,0.0,0,0,0,1,0,0,0,3,3,1.0,1,1,0,1,80.8,5,5,0,0
1459,0.0,26,0.0,0,0,0,1,0,0,2,3,3,1.0,1,11,1,1,16.5,4,4,0,0
1460,0.5108556832694764,783,0.2554278416347382,1,4,2,86,0,0,4,179,178,0.9883720930232558,76,212,0,3,151.12307692307692,65,65,1,0
1461,0.9505703422053232,1052,0.1901140684410646,10,10,2,61,0,0,27,206,196,0.8360655737704918,23,715,1,13,70.1829268292683,82,64,8,0
1462,0.0,254,0.0,2,0,0,15,1,0,15,49,38,0.8,8,82,7,4,50.19512195121951,41,35,1,0
1463,0.0,21,0.0,2,0,0,2,0,0,2,2,0,0.0,2,2,0,1,390.8,5,5,0,1
1464,0.0,9,0.0,0,0,0,1,0,0,0,1,1,1.0,1,7,0,0,35.75,8,8,0,0
1465,0.0,34,0.0,0,0,0,2,0,1,1,7,7,1.0,1,12,0,3,155.88888888888889,27,18,2,0
1466,0.0,18,0.0,0,0,0,2,0,0,0,5,5,1.0,2,9,0,0,68.38461538461539,13,10,0,0
1467,0.0,50,0.0,0,0,0,3,0,0,6,4,4,1.0,1,25,0,0,29.0,1,1,0,0
1468,0.0,511,0.0,4,0,0,14,0,1,1,144,140,0.7142857142857143,13,62,0,0,60.0,1,1,0,0
1469,0.0,19,0.0,2,0,0,3,0,0,1,3,1,0.3333333333333333,2,12,0,0,64.4,5,5,1,0
1470,0.0,275,0.0,6,0,0,14,0,0,11,58,52,0.5714285714285714,1,84,21,9,71.08474576271186,59,47,6,1
1471,0.0,12,0.0,0,0,0,2,0,0,0,2,2,1.0,2,2,0,2,36.0,9,9,0,0
1472,0.0,16,0.0,0,0,0,2,0,2,0,2,2,1.0,2,5,0,4,122.35135135135135,37,35,3,0
1473,0.0,17,0.0,0,0,0,2,0,0,0,2,2,1.0,2,8,0,0,34.166666666666664,6,6,0,0
1474,0.0,27,0.0,0,0,0,2,1,0,1,4,3,0.5,1,9,0,2,47.642857142857146,14,13,0,0
1475,0.0,11,0.0,0,0,0,3,0,0,0,3,3,1.0,0,3,0,1,76.57142857142857,14,13,3,0
1476,0.0,19,0.0,0,0,0,2,0,0,0,2,2,1.0,2,6,0,23,49.11009174311926,218,156,1,0
1477,0.0,32,0.0,2,0,0,5,1,0,0,7,4,0.4,5,5,0,0,96.0,3,3,0,0
1478,0.0,17,0.0,0,0,0,7,0,0,0,7,7,1.0,0,7,0,0,45.42857142857143,7,6,0,0
1479,0.0,41,0.0,0,0,0,2,0,0,0,7,7,1.0,2,16,0,0,55.0,2,2,0,0
1480,0.0,131,0.0,2,0,0,8,1,0,4,25,22,0.625,7,61,0,1,69.75,4,4,1,1
1481,0.0,32,0.0,0,0,0,4,0,0,0,6,6,1.0,4,7,0,0,243.55555555555557,9,9,0,0
1482,1.4423076923076923,208,0.0,0,3,0,11,0,2,4,47,47,1.0,7,120,0,1,41.13333333333333,15,10,0,0
1483,8.415841584158416,202,0.0,0,17,0,11,0,0,6,43,43,1.0,3,43,0,5,119.47826086956522,23,22,0,0
1484,0.0,47,0.0,2,0,0,6,0,1,2,8,6,0.6666666666666666,6,10,0,1,44.91666666666666,12,11,1,0
1485,0.0,31,0.0,0,0,0,9,0,0,1,9,9,1.0,0,9,0,4,70.28571428571429,7,7,1,0
1486,0.0,37,0.0,4,0,0,6,0,0,1,7,3,0.3333333333333333,6,7,0,1,77.61904761904762,21,18,0,0
1487,0.8064516129032258,124,0.0,1,1,0,12,0,0,0,28,27,0.9166666666666666,7,79,0,1,43.625,8,8,0,0
1488,0.0,12,0.0,0,0,0,1,0,0,0,1,1,1.0,0,1,0,0,76.8,5,5,0,0
1489,0.0,348,0.0,0,0,0,1,0,1,1,34,34,1.0,1,194,0,5,131.75,16,16,0,0
1490,0.0,38,0.0,3,0,0,6,0,0,1,6,3,0.5,6,6,0,0,50.0,11,9,0,0
1491,0.0,22,0.0,0,0,0,4,0,0,0,4,4,1.0,4,4,0,7,46.629629629629626,27,19,0,0
1492,0.0,37,0.0,0,0,0,2,0,1,1,4,4,1.0,2,13,0,0,62.5,6,6,1,0
1493,0.0,72,0.0,7,0,0,14,7,0,7,14,0,0.0,14,14,0,0,62.66666666666666,3,3,1,3
1494,3.571428571428572,56,0.0,3,2,0,6,0,0,1,11,8,0.5,1,14,0,0,44.5,6,6,0,0
1495,0.0,57,0.0,3,0,0,6,0,1,1,13,10,0.5,6,10,0,0,96.4,15,12,5,0
1496,0.0,66,0.0,0,0,0,4,0,0,0,19,19,1.0,3,45,0,1,94.0,16,5,3,0
1497,0.0,30,0.0,4,0,0,5,0,0,4,5,1,0.2,5,7,0,2,39.333333333333336,3,3,0,0
1498,0.0,12,0.0,1,0,0,2,0,0,0,2,1,0.5,2,3,0,0,57.5,2,2,1,0
1499,0.0,138,0.0,1,0,0,9,1,1,12,21,19,0.7777777777777778,4,28,0,5,56.57142857142857,14,12,1,0
1500,0.0,39,0.0,0,0,0,6,0,1,0,6,6,1.0,6,11,0,0,55.285714285714285,7,7,0,0
1501,0.0,20,0.0,0,0,0,3,0,0,0,5,5,1.0,3,5,0,0,34.0,6,6,0,0
1502,0.0,79,0.0,1,0,0,8,1,0,0,21,19,0.75,8,8,0,3,92.63636363636364,11,11,0,0
1503,0.0,73,0.0,2,0,0,6,0,0,4,9,7,0.6666666666666666,6,26,0,3,168.7,10,9,0,0
1504,0.0,343,0.0,0,0,0,28,0,0,11,40,40,1.0,13,122,0,0,48.333333333333336,3,3,1,0
1505,0.0,29,0.0,1,0,0,4,0,0,0,4,3,0.75,2,4,0,2,134.41666666666666,12,12,0,0
1506,1.1904761904761905,84,1.1904761904761905,5,1,1,11,0,0,3,11,6,0.5454545454545454,4,38,0,1,75.69565217391305,23,15,1,0
1507,0.0,20,0.0,0,0,0,1,0,0,2,5,5,1.0,1,8,0,0,33.0,5,4,0,0
1508,0.0,34,0.0,4,0,0,6,0,0,3,6,2,0.3333333333333333,6,8,0,0,45.0,1,1,0,0
1509,0.0,37,0.0,3,0,0,6,3,0,3,6,0,0.0,6,6,3,1,45.77777777777778,9,9,0,2
1510,0.0,25,0.0,2,0,0,3,0,0,1,3,1,0.3333333333333333,2,5,0,0,24.666666666666668,3,3,0,0
1511,0.0,18,0.0,0,0,0,2,0,2,0,3,3,1.0,2,3,2,0,53.82608695652174,23,14,0,0
1512,0.0,12,0.0,1,0,0,3,0,0,0,3,2,0.6666666666666666,3,3,0,0,45.0,1,1,1,0
1513,0.0,20,0.0,0,0,0,1,0,0,0,2,2,1.0,0,15,0,1,48.0,4,3,0,0
1514,0.0,84,0.0,0,0,0,6,0,1,2,18,18,1.0,2,17,0,2,67.22222222222223,9,9,0,0
1515,0.0,95,0.0,4,0,0,14,0,0,1,22,18,0.7142857142857143,14,22,0,0,46.5,2,2,0,0
1516,0.0,14,0.0,1,0,0,2,0,0,1,2,1,0.5,2,2,0,0,97.0,6,6,0,0
1517,0.0,19,0.0,0,0,0,1,0,0,0,4,4,1.0,1,9,0,3,63.06666666666667,15,12,1,0
1518,0.0,9,0.0,0,0,0,2,0,0,0,2,2,1.0,1,2,0,0,32.4,5,5,0,0
1519,0.0,15,0.0,0,0,0,2,0,1,0,2,2,1.0,2,33,0,0,59.0,6,6,0,0
1520,0.0,460,0.0,0,0,0,3,0,164,0,5,5,1.0,3,5,5,9,49.735849056603776,106,67,4,0
1521,0.0,79,0.0,1,0,0,10,0,0,3,14,13,0.9,10,26,0,1,32.857142857142854,7,7,1,0
1522,0.0,41,0.0,4,0,0,5,0,0,4,5,1,0.2,5,6,0,0,29.0,3,3,1,0
1523,0.0,19,0.0,0,0,0,2,0,0,0,2,2,1.0,2,8,0,0,37.71428571428572,7,7,1,0
1524,0.0,14,0.0,1,0,0,3,0,0,0,3,2,0.6666666666666666,1,3,0,11,68.03225806451613,62,46,1,0
1525,0.0,85,0.0,1,0,0,9,1,0,6,13,10,0.7777777777777778,8,23,0,4,86.46774193548387,62,47,3,0
1526,0.0,15,0.0,0,0,0,1,0,0,1,1,1,1.0,1,3,0,0,37.2,5,5,0,0
1527,0.0,22,0.0,1,0,0,3,0,1,0,4,3,0.6666666666666666,3,3,0,2,173.1,20,17,1,0
1528,0.0,10,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,2,32.857142857142854,7,7,1,0
1529,0.0,79,0.0,4,0,0,11,0,0,3,13,9,0.6363636363636364,5,15,0,1,43.8,10,8,1,0
1530,0.0,66,0.0,2,0,0,3,0,0,0,14,12,0.3333333333333333,3,37,0,4,99.27777777777776,18,14,1,0
1531,0.0,186,0.0,3,0,0,21,0,0,1,39,36,0.8571428571428571,21,48,1,4,111.71428571428572,14,11,0,0
1532,0.0,17,0.0,0,0,0,1,0,0,0,3,3,1.0,1,16,0,0,23.5,2,2,0,0
1533,0.0,56,0.0,0,0,0,2,0,0,0,9,9,1.0,2,22,0,1,106.14583333333331,48,46,2,0
1534,0.0,90,0.0,0,0,0,6,0,0,6,16,16,1.0,1,26,3,0,36.0,1,1,0,0
1535,0.0,47,0.0,0,0,0,1,0,0,1,10,10,1.0,1,27,0,0,67.5,2,2,0,0
1536,0.0,216,0.0,11,0,0,19,0,11,11,27,16,0.4210526315789473,19,31,11,0,67.5,2,2,0,0
1537,0.0,14,0.0,0,0,0,1,0,0,0,1,1,1.0,0,12,0,0,97.2,5,5,0,0
1538,0.0,39,0.0,4,0,0,7,0,0,0,7,3,0.4285714285714285,7,11,0,2,131.91666666666666,12,11,0,0
1539,0.0,43,0.0,1,0,0,4,1,0,1,7,5,0.5,4,17,0,1,87.0,3,3,0,0
1540,0.0,65,0.0,0,0,0,3,0,0,0,12,12,1.0,3,45,0,6,59.73529411764706,34,30,2,0
1541,0.0,16,0.0,0,0,0,3,0,0,0,3,3,1.0,3,5,0,3,212.3846153846154,13,11,0,0
1542,0.0,118,0.0,8,0,0,14,0,0,13,14,6,0.4285714285714285,14,24,0,1,89.26666666666667,15,14,0,1
1543,0.0,28,0.0,6,0,0,6,0,0,0,6,0,0.0,2,6,0,0,13.666666666666666,3,3,0,0
1544,0.0,125,0.0,10,0,0,20,5,0,0,23,8,0.25,20,28,12,0,142.5,4,4,0,2
1545,0.0,13,0.0,0,0,0,1,0,0,0,1,1,1.0,1,6,0,0,57.5,2,2,1,0
1546,0.0,18,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,51.18181818181818,11,10,0,0
1547,0.0,16,0.0,2,0,0,3,0,0,0,3,1,0.3333333333333333,3,3,0,2,39.66666666666666,12,12,0,0
1548,0.0,100,0.0,0,0,0,17,0,0,2,17,17,1.0,14,53,0,0,23.0,1,1,0,0
1549,0.0,54,0.0,0,0,0,5,1,0,1,6,5,0.8,5,32,0,1,132.07142857142858,14,12,1,0
1550,0.0,39,0.0,0,0,0,2,0,0,0,7,7,1.0,2,13,0,2,48.91304347826087,23,21,0,0
1551,0.0,14,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,41.16666666666666,6,6,0,0
1552,0.0,20,0.0,2,0,0,3,0,0,0,3,1,0.3333333333333333,2,4,0,0,109.3529411764706,17,15,4,0
1553,0.0,67,0.0,0,0,0,13,0,0,5,13,13,1.0,13,22,0,0,23.0,2,2,0,0
1554,0.0,30,0.0,1,0,0,5,0,0,0,7,6,0.8,5,11,0,0,97.14285714285714,14,14,0,0
1555,0.0,18,0.0,0,0,0,2,0,0,1,2,2,1.0,1,2,0,2,36.16666666666666,12,11,2,0
1556,0.0,181,0.0,4,0,0,21,0,0,1,39,35,0.8095238095238095,19,52,0,0,154.46153846153845,13,12,0,0
1557,0.0,268,0.0,16,0,0,35,1,0,8,44,27,0.5142857142857142,35,54,2,0,38.0,5,3,0,0
1558,0.0,173,0.0,0,0,0,14,7,0,12,31,24,0.5,7,61,0,0,58.0,2,2,0,0
1559,0.0,22,0.0,1,0,0,2,0,0,2,4,3,0.5,2,7,0,8,155.67857142857142,28,26,1,0
1560,0.0,318,0.0,28,0,0,56,26,0,26,59,5,0.0357142857142857,56,61,29,2,74.17241379310344,29,27,2,2
1561,0.0,140,0.0,2,0,0,11,6,0,10,12,4,0.2727272727272727,11,29,14,0,27.25,12,12,0,0
1562,0.0,207,0.0,2,0,0,21,0,0,6,41,39,0.9047619047619048,20,67,0,0,48.0,1,1,0,0
1563,0.0,42,0.0,0,0,0,3,0,0,2,6,6,1.0,3,18,0,5,90.6,30,27,1,0
1564,0.0,13,0.0,0,0,0,1,0,0,1,2,2,1.0,1,4,1,6,62.04545454545455,44,36,4,0
1565,12.12121212121212,33,0.0,0,4,0,8,0,0,0,8,8,1.0,8,12,0,2,68.73913043478261,23,20,0,0
1566,0.0,17,0.0,0,0,0,2,0,0,1,2,2,1.0,2,5,0,0,56.4375,16,12,0,0
1567,0.0,15,0.0,0,0,0,1,0,0,1,2,2,1.0,1,3,0,0,20.0,2,2,0,0
1568,0.0,51,0.0,3,0,0,6,0,1,4,7,4,0.5,6,13,1,0,39.4,5,5,0,0
1569,0.0,14,0.0,0,0,0,6,0,0,0,6,6,1.0,0,6,0,0,33.0,4,1,0,0
1570,0.0,11,0.0,0,0,0,1,0,0,0,1,1,1.0,1,1,0,1,109.0,9,8,2,0
1571,0.0,98,0.0,1,0,0,4,0,2,2,14,13,0.75,2,25,0,2,71.92307692307692,13,13,0,0
1572,0.0,20,0.0,0,0,0,7,0,0,0,7,7,1.0,7,7,0,2,28.0,2,2,0,0
1573,0.0,49,0.0,7,0,0,7,0,0,1,7,0,0.0,7,14,1,0,39.0,7,7,0,0
1574,0.0,23,0.0,1,0,0,3,0,0,0,4,3,0.6666666666666666,0,5,0,23,157.96759259259258,216,186,16,0
1575,0.0,54,0.0,0,0,0,1,0,0,1,10,10,1.0,1,30,0,5,107.34042553191487,47,36,2,0
1576,0.0,11,0.0,0,0,0,1,0,0,0,1,1,1.0,1,1,0,0,23.58333333333333,12,12,0,0
1577,0.0,24,0.0,0,0,0,1,0,0,0,1,1,1.0,1,18,0,1,75.66666666666667,6,6,0,0
1578,0.0,47,0.0,0,0,0,2,0,0,0,12,12,1.0,0,17,0,1,86.72,25,22,1,0
1579,0.0,24,0.0,0,0,0,2,0,0,2,2,2,1.0,2,6,0,2,46.42857142857143,14,12,0,0
1580,0.0,82,0.0,0,0,0,5,1,0,3,14,13,0.8,4,26,0,1,82.875,8,8,1,0
1581,0.0,11,0.0,0,0,0,1,0,0,0,1,1,1.0,1,1,0,4,85.6,20,17,3,0
1582,0.0,36,0.0,0,0,0,2,0,0,1,5,5,1.0,2,9,0,0,86.66666666666667,3,3,0,0
1583,0.0,45,0.0,0,0,0,4,0,0,1,10,10,1.0,4,14,0,4,33.2,10,7,0,0
1584,0.0,91,0.0,0,0,0,6,0,0,0,21,21,1.0,4,24,0,2,94.4375,16,10,3,0
1585,0.0,26,0.0,0,0,0,1,0,0,2,3,3,1.0,0,4,0,0,53.333333333333336,6,3,0,0
1586,0.0,22,0.0,0,0,0,5,0,0,0,5,5,1.0,5,14,0,0,108.0,1,1,0,0
1587,0.0,260,0.0,5,0,0,26,2,0,3,50,42,0.7307692307692307,23,87,0,16,97.23684210526316,76,70,1,0
1588,0.0,93,0.0,2,0,0,11,2,0,2,15,11,0.6363636363636364,5,33,0,3,32.5,16,15,0,0
1589,0.0,44,0.0,2,0,0,5,1,0,2,6,3,0.4,5,7,0,0,24.33333333333333,3,3,0,0
1590,0.0,339,0.0,1,0,0,83,0,13,1,83,82,0.9879518072289156,23,83,0,1,68.61764705882354,68,59,8,0
1591,0.0,142,0.0,3,0,0,18,1,1,5,38,33,0.7777777777777778,18,37,0,1,50.285714285714285,7,7,1,0
1592,0.0,145,0.0,8,0,0,17,0,0,7,30,22,0.5294117647058824,16,55,0,2,70.6086956521739,23,22,0,0
1593,0.0,45,0.0,0,0,0,3,0,0,5,6,6,1.0,0,17,0,7,56.68,25,20,2,0
1594,1.3937282229965158,287,0.0,2,4,0,14,0,0,27,43,41,0.8571428571428571,1,183,0,0,35.5625,16,8,0,0
1595,5.617977528089888,89,4.49438202247191,1,5,4,14,1,0,5,22,20,0.8571428571428571,12,39,0,0,42.2,5,5,0,1
1596,0.0,15,0.0,0,0,0,1,0,0,1,3,3,1.0,1,5,0,0,36.66666666666666,3,3,0,0
1597,0.0,51,0.0,4,0,0,7,0,0,4,8,4,0.4285714285714285,7,13,0,1,67.38461538461539,13,6,0,2
1598,0.0,24,0.0,0,0,0,1,0,0,3,1,1,1.0,1,2,2,0,60.0,1,1,0,2
1599,16.666666666666668,12,0.0,0,2,0,3,0,0,0,3,3,1.0,0,7,0,2,52.09090909090909,22,21,4,0
1600,0.0,28,0.0,0,0,0,2,0,0,0,6,6,1.0,2,4,0,0,19.0,1,1,0,0
1601,0.0,84,0.0,1,0,0,3,0,0,2,19,18,0.6666666666666666,2,45,0,1,31.83333333333333,6,5,0,0
1602,1.075268817204301,93,1.075268817204301,0,1,1,6,0,0,7,16,16,1.0,0,37,1,0,52.0,3,3,0,0
1603,0.0,437,0.0,14,0,0,56,7,2,15,95,71,0.625,43,126,8,4,63.1,60,52,0,1
1604,0.0,109,0.0,5,0,0,6,0,0,5,18,13,0.1666666666666666,6,33,1,3,74.125,16,12,3,0
1605,0.0,16,0.0,0,0,0,2,0,0,1,2,2,1.0,2,7,0,0,71.0,1,1,0,0
1606,0.0,63,0.0,0,0,0,2,0,0,4,9,9,1.0,1,32,0,0,23.0,1,1,0,0
1607,0.0,35,0.0,1,0,0,5,0,0,0,7,6,0.8,5,8,0,0,50.5,4,4,0,1
1608,0.0,361,0.0,2,0,0,27,0,0,12,69,67,0.925925925925926,24,196,0,1,69.77777777777777,9,9,0,0
1609,0.0,13,0.0,0,0,0,2,0,0,0,2,2,1.0,2,4,0,1,51.083333333333336,12,11,0,0
1610,0.0,22,0.0,0,0,0,10,0,0,0,10,10,1.0,0,10,0,0,51.5,2,2,1,0
1611,0.0,14,0.0,0,0,0,3,0,0,0,3,3,1.0,3,3,0,0,50.85714285714285,7,7,0,0
1612,0.0,31,0.0,3,0,0,3,0,0,0,3,0,0.0,3,9,0,2,79.5,18,17,1,0
1613,0.0,16,0.0,1,0,0,3,0,0,0,3,2,0.6666666666666666,3,3,0,0,74.0,10,10,1,0
1614,0.0,26,0.0,0,0,0,12,0,0,0,12,12,1.0,0,12,0,1,30.22222222222222,9,9,0,0
1615,0.0,67,0.0,1,0,0,6,0,1,2,13,12,0.8333333333333334,3,14,1,3,53.37037037037037,27,23,0,0
1616,0.0,109,0.0,3,0,0,9,0,0,3,22,18,0.6666666666666666,8,52,0,1,37.2,5,5,0,0
1617,0.0,451,0.0,23,0,0,42,2,0,11,135,99,0.4047619047619047,36,317,0,9,134.3095238095238,42,33,3,2
1618,0.0,103,0.0,1,0,0,13,1,0,0,20,17,0.8461538461538461,11,26,0,8,85.3,20,19,6,0
1619,0.0,394,0.0,7,0,0,27,7,0,10,56,42,0.4814814814814814,1,130,0,2,46.93333333333333,15,13,1,1
1620,0.0,70,0.0,0,0,0,34,0,0,0,34,34,1.0,0,34,0,2,57.285714285714285,7,7,0,0
1621,0.0,36,0.0,2,0,0,3,0,0,2,5,3,0.3333333333333333,2,4,0,4,195.73684210526315,38,38,1,1
1622,0.0,62,0.0,0,0,0,1,0,0,0,10,10,1.0,1,40,0,0,92.0,2,2,0,0
1623,0.0,384,0.0,9,0,0,36,1,2,8,78,66,0.7222222222222222,33,83,0,2,59.98,50,47,0,0
1624,0.0,90,0.0,5,0,0,13,5,0,7,13,3,0.2307692307692307,13,20,4,0,30.4,5,5,0,2
1625,0.0,32,0.0,3,0,0,6,3,0,3,6,0,0.0,6,6,0,0,68.0,4,3,0,3
1626,0.0,126,0.0,1,0,0,17,0,0,1,17,16,0.9411764705882352,16,33,0,1,76.8,5,5,0,0
1627,0.0,170,0.0,5,0,0,20,1,0,7,34,26,0.7,13,67,0,11,96.64,25,17,3,0
1628,0.6912442396313364,434,0.4608294930875576,1,3,2,39,1,0,8,95,93,0.9487179487179488,8,154,0,17,61.06976744186046,43,43,5,0
1629,0.0,577,0.0,2,0,0,34,0,0,8,106,104,0.9411764705882352,31,299,0,0,115.0,9,9,0,0
1630,0.0,70,0.0,0,0,0,6,0,0,0,19,19,1.0,6,31,0,0,82.0,2,2,0,0
1631,0.0,12,0.0,1,0,0,1,0,0,1,2,0,0.0,1,1,0,1,63.5,4,4,0,0
1632,1.0101010101010102,99,1.0101010101010102,3,1,1,12,0,0,4,17,14,0.75,12,21,0,0,23.0,1,1,0,1
1633,0.0,13,0.0,1,0,0,1,0,0,1,1,0,0.0,1,1,0,0,155.66666666666666,3,3,0,0
1634,0.0,8,0.0,0,0,0,1,0,0,0,1,1,1.0,1,3,0,3,46.16,25,21,2,0
1635,0.0,17,0.0,0,0,0,1,0,0,1,1,1,1.0,1,3,0,0,50.875,8,5,1,0
1636,0.0,85,0.0,5,0,0,11,5,0,0,15,4,0.0909090909090909,11,17,0,1,18.5,2,2,0,2
1637,0.0,76,0.0,4,0,0,11,0,0,2,13,9,0.6363636363636364,11,13,0,3,56.1875,16,16,3,0
1638,0.0,35,0.0,1,0,0,5,0,0,1,6,5,0.8,4,6,0,4,48.526315789473685,19,13,1,0
1639,0.0,11,0.0,0,0,0,1,0,0,0,4,4,1.0,1,3,0,0,30.5,2,2,0,0
1640,0.0,170,0.0,7,0,0,19,1,0,2,34,22,0.5789473684210527,18,24,0,2,56.4,5,3,0,0
1641,0.0,90,0.0,0,0,0,16,0,0,2,26,26,1.0,10,28,0,2,113.57894736842104,19,19,1,0
1642,0.0,435,0.0,1,0,0,36,0,0,8,100,99,0.9722222222222222,33,117,0,1,114.8,10,10,0,0
1643,0.0,90,0.0,0,0,0,7,0,1,2,20,20,1.0,2,46,1,2,82.94736842105263,19,17,6,0
1644,0.0,136,0.0,3,0,0,9,0,0,10,23,20,0.6666666666666666,8,51,0,29,60.972972972972975,111,99,2,0
1645,0.0,137,0.0,0,0,0,10,0,0,10,25,25,1.0,2,144,0,3,56.43333333333333,30,23,9,0
1646,0.0,16,0.0,0,0,0,2,0,0,0,3,3,1.0,2,6,0,0,27.0,4,3,0,0
1647,0.0,41,0.0,0,0,0,7,0,0,0,7,7,1.0,2,10,0,3,65.95454545454545,22,19,1,0
1648,0.0,37,0.0,2,0,0,6,1,0,3,6,3,0.5,6,9,0,70,41.50240384615385,416,211,15,1
1649,0.0,565,0.0,3,0,0,39,0,0,10,125,122,0.9230769230769232,5,346,0,7,87.03571428571429,56,52,2,0
1650,0.0,83,0.0,4,0,0,9,1,0,4,14,9,0.4444444444444444,8,21,4,6,87.56140350877193,57,40,6,0
1651,0.0,27,0.0,0,0,0,3,0,0,0,3,3,1.0,0,3,0,0,64.125,8,8,0,0
1652,0.0,70,0.0,1,0,0,12,1,0,1,16,14,0.8333333333333334,12,28,0,0,45.875,8,8,6,0
